scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2374:1:1,Berytidae,,,,,,family,,B2374:1,accepted,,,,,,,,,Berytidae,,,,,Bérytides,8NKH8,4306,8NKH8,4306
B2374:1:2,Berytinae,,,,,,subfamily,,B2374:1,accepted,,,B2374:1:1,Berytidae,,,,,Berytidae,Berytinae,,,Berytidae,Berytaria,C6JRB,,C6JRB,
B2374:1:3,Neides Lair.,Lair.,,,,,genus,,B2374:1,accepted,,,B2374:1:2,Berytinae,,,,,Berytidae,Berytinae,Neides,,Berytidae | Berytinae,Neides Lair.,8NSXS,2008314,8NSXS,2008314
B2374:1:4,Neides tipularius Lin.,Lin.,Neides,,tipularius,,species,,B2374:1,accepted,,,B2374:1:3,Neides Lair.,,,,,Berytidae,Berytinae,Neides,,Berytidae | Berytinae | Neides,tipularius Lin.,464XK,2008315,464XK,2008315
B2374:1:5,Neides paralellus Fieb.,Fieb.,Neides,,paralellus,,species,,B2374:1,accepted,,,B2374:1:3,Neides Lair.,,,,,Berytidae,Berytinae,Neides,,Berytidae | Berytinae | Neides,parallelus Fieb.,8PFLB,11389359,464XK,2008315
B2374:1:6,Neides depressus Dgl. & Sc.,Dgl. & Sc.,Neides,,depressus,,species,,B2374:1,accepted,,,B2374:1:3,Neides Lair.,,,,,Berytidae,Berytinae,Neides,,Berytidae | Berytinae | Neides,depressus Dgl. & Sc.,464WY,8757081,464XK,2008315
B2374:1:7,Berytus Fab.,Fab.,,,,,genus,,B2374:1,accepted,,,B2374:1:2,Berytinae,,,,,Berytidae,Berytinae,Berytus,,Berytidae | Berytinae,Berytus Fab.,8NMGH,8224331,8NSXS,2008314
B2374:1:8,Berytus hirticornis Brullé.,Brullé.,Berytus,,hirticornis,,species,,B2374:1,accepted,,,B2374:1:7,Berytus Fab.,,,,,Berytidae,Berytinae,Berytus,,Berytidae | Berytinae | Berytus,hirticornis Brullé.,LN3L,9439731,KZRPL,4486859
B2374:1:9,Berytus crassipes H. S.,H. S.,Berytus,,crassipes,,species,,B2374:1,accepted,,,B2374:1:7,Berytus Fab.,,,,,Berytidae,Berytinae,Berytus,,Berytidae | Berytinae | Berytus,crassipes H. S.,LN3X,4486852,LN37,4486851
B2374:1:10,Berytus montivagus Fieb.,Fieb.,Berytus,,montivagus,,species,,B2374:1,accepted,,,B2374:1:7,Berytus Fab.,,,,,Berytidae,Berytinae,Berytus,,Berytidae | Berytinae | Berytus,montivagus Fieb.,LN48,4486850,LN3C,4486849
B2374:1:11,Berytus signoreti Fieb.,Fieb.,Berytus,,signoreti,,species,,B2374:1,accepted,,,B2374:1:7,Berytus Fab.,,,,,Berytidae,Berytinae,Berytus,,Berytidae | Berytinae | Berytus,Signoreti Fieb.,LN4L,4486834,68JVS,4486833
B2374:1:12,Berytus minor H. S.,H. S.,Berytus,,minor,,species,,B2374:1,accepted,,,B2374:1:7,Berytus Fab.,,,,,Berytidae,Berytinae,Berytus,,Berytidae | Berytinae | Berytus,minor H. S.,KSKRX,6547351,KZRPP,4486860
B2374:1:13,Berytus clavipes Fab.,Fab.,Berytus,,clavipes,,species,,B2374:1,accepted,,,B2374:1:7,Berytus Fab.,,,,,Berytidae,Berytinae,Berytus,,Berytidae | Berytinae | Berytus,clavipes Fab.,8QN4Z,10653317,LN35,2008320
B2374:1:14,Metacanthinae,,,,,,subfamily,,B2374:1,accepted,,,B2374:1:1,Berytidae,,,,,Berytidae,Metacanthinae,,,Berytidae,Metacantharia,C7STW,,C7STW,
B2374:1:15,Metacanthus Costa,Costa,,,,,genus,,B2374:1,accepted,,,B2374:1:14,Metacanthinae,,,,,Berytidae,Metacanthinae,Metacanthus,,Berytidae | Metacanthinae,Metacanthus Costa,8NQQS,5152544,8NQQS,5152544
B2374:1:16,Metacanthus elegans Curt.,Curt.,Metacanthus,,elegans,,species,,B2374:1,accepted,,,B2374:1:15,Metacanthus Costa,,,,,Berytidae,Metacanthinae,Metacanthus,,Berytidae | Metacanthinae | Metacanthus,elegans Curt.,CG2TB,5152546,L24GB,4486869
B2374:1:17,Metatropis Fieb.,Fieb.,,,,,genus,,B2374:1,accepted,,,B2374:1:14,Metacanthinae,,,,,Berytidae,Metacanthinae,Metatropis,,Berytidae | Metacanthinae,Metatropis Fieb.,8NV98,4486877,8NV98,4486877
B2374:1:18,Metatropis rufescens H. S.,H. S.,Metatropis,,rufescens,,species,,B2374:1,accepted,,,B2374:1:17,Metatropis Fieb.,,,,,Berytidae,Metacanthinae,Metatropis,,Berytidae | Metacanthinae | Metatropis,rufescens H. S.,6RCNG,4486878,6RCNG,4486878
