scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B971:1:1,Tephritidae,,,,,,family,,B971:1,accepted,,,,,,,,,Tephritidae,,,,,Tephritidae,CF66P,3520,CF66P,3520
B971:1:2,Dacinae,,,,,,subfamily,,B971:1,accepted,,,B971:1:1,Tephritidae,,,,,Tephritidae,Dacinae,,,Tephritidae,Dacinae,CNQ8Q,,CCYM5,
B971:1:3,Ceratitidini,,,,,,tribe,,B971:1,accepted,,,B971:1:2,Dacinae,,,,,Tephritidae,Dacinae,,,Tephritidae | Dacinae,Ceratitidini,,,,
B971:1:4,"Ceratitis Macleay, 1829","Macleay, 1829",,,,,genus,,B971:1,accepted,,,B971:1:3,Ceratitidini,,,,,Tephritidae,Dacinae,Ceratitis,,Tephritidae | Dacinae | Ceratitidini,"Ceratitis Macleay, 1829",BXWPM,8776023,BXWPM,8776023
B971:1:5,"Ceratalaspis Hancock, 1984","Hancock, 1984",,,,,subgenus,,B971:1,accepted,,,B971:1:4,"Ceratitis Macleay, 1829",,,,,Tephritidae,Dacinae,Ceratitis,Ceratalaspis,Tephritidae | Dacinae | Ceratitidini | Ceratitis,"Ceratalaspis Hancock, 1984",BYTZ7,,BYTZ7,
B971:1:6,"Ceratitis cosyra (Walker, 1849)","(Walker, 1849)",Ceratitis,Ceratalaspis,cosyra,,species,,B971:1,accepted,,,B971:1:5,"Ceratalaspis Hancock, 1984",,,,,Tephritidae,Dacinae,Ceratitis,Ceratalaspis,Tephritidae | Dacinae | Ceratitidini | Ceratitis | Ceratalaspis,"cosyra (Walker, 1849)",87VFX,1626042,87VFX,1626042
B971:1:7,Ceratitis,,,,,,subgenus,,B971:1,accepted,,,B971:1:4,"Ceratitis Macleay, 1829",,,,,Tephritidae,Dacinae,Ceratitis,Ceratitis,Tephritidae | Dacinae | Ceratitidini | Ceratitis,Ceratitis,BXWPM,,BXWPM,
B971:1:8,"Ceratitis capitata (Wiedemann, 1824)","(Wiedemann, 1824)",Ceratitis,Ceratitis,capitata,,species,,B971:1,accepted,,,B971:1:7,Ceratitis,,,,,Tephritidae,Dacinae,Ceratitis,Ceratitis,Tephritidae | Dacinae | Ceratitidini | Ceratitis | Ceratitis,"capitata (Wiedemann, 1824)",87VGX,1626096,87VGX,1626096
B971:1:9,"Ceratitis citriperda Macleay, 1829","Macleay, 1829",Ceratitis,Ceratitis,citriperda,,species,,B971:1,synonym,B971:1:8,"Ceratitis capitata (Wiedemann, 1824)",,,,,,,Tephritidae,Dacinae,Ceratitis,Ceratitis,Tephritidae | Dacinae | Ceratitidini | Ceratitis | Ceratitis,"citriperda Macleay, 1829",87VJH,1626098,87VGX,1626096
B971:1:10,Dacini,,,,,,tribe,,B971:1,accepted,,,B971:1:2,Dacinae,,,,,Tephritidae,Dacinae,,,Tephritidae | Dacinae,Dacini,B7XBR,,B7XBR,
B971:1:11,"Bactrocera Macquart, 1835","Macquart, 1835",,,,,genus,,B971:1,accepted,,,B971:1:10,Dacini,,,,,Tephritidae,Dacinae,Bactrocera,,Tephritidae | Dacinae | Dacini,"Bactrocera Macquart, 1835",BXWNJ,1626510,BXWNJ,1626510
B971:1:12,"Dacus Fabricius, 1805","Fabricius, 1805",,,,,genus,,B971:1,accepted,,,B971:1:10,Dacini,,,,,Tephritidae,Dacinae,Dacus,,Tephritidae | Dacinae | Dacini,"Dacus Fabricius, 1805",BXZK8,8986045,BXZK8,8986045
B971:1:13,"Leptoxyda Macquart, 1835","Macquart, 1835",,,,,subgenus,,B971:1,accepted,,,B971:1:12,"Dacus Fabricius, 1805",,,,,Tephritidae,Dacinae,Dacus,Leptoxyda,Tephritidae | Dacinae | Dacini | Dacus,"Leptoxyda Macquart, 1835",BYVYP,,BYVYP,
B971:1:14,"Dacus siliqualactis Munro, 1939","Munro, 1939",Dacus,Leptoxyda,siliqualactis,,species,,B971:1,accepted,,,B971:1:13,"Leptoxyda Macquart, 1835",,,,,Tephritidae,Dacinae,Dacus,Leptoxyda,Tephritidae | Dacinae | Dacini | Dacus | Leptoxyda,"siliqualactis Munro, 1939",883YM,1625606,883YM,1625606
B971:1:15,Tephritinae,,,,,,subfamily,,B971:1,accepted,,,B971:1:1,Tephritidae,,,,,Tephritidae,Tephritinae,,,Tephritidae,Tephritinae,8YQ5D,,8YQ5D,
B971:1:16,"Acinia Robineau-Desvoidy, 1830","Robineau-Desvoidy, 1830",,,,,genus,,B971:1,accepted,,,B971:1:15,Tephritinae,,,,,Tephritidae,Tephritinae,Acinia,,Tephritidae | Tephritinae,"Acinia Robineau-Desvoidy, 1830",BY69V,1621392,BY69V,1621392
B971:1:17,"Acinia biflexa (Loew, 1844)","(Loew, 1844)",Acinia,,biflexa,,species,,B971:1,accepted,,,B971:1:16,"Acinia Robineau-Desvoidy, 1830",,,,,Tephritidae,Tephritinae,Acinia,,Tephritidae | Tephritinae | Acinia,"biflexa (Loew, 1844)",9B82,1621400,9B82,1621400
B971:1:18,"Acinia corniculata (Zetterstedt, 1819)","(Zetterstedt, 1819)",Acinia,,corniculata,,species,,B971:1,accepted,,,B971:1:16,"Acinia Robineau-Desvoidy, 1830",,,,,Tephritidae,Tephritinae,Acinia,,Tephritidae | Tephritinae | Acinia,"corniculata (Zetterstedt, 1819)",9B84,1621396,9B84,1621396
B971:1:19,Dithrycini,,,,,,tribe,,B971:1,accepted,,,B971:1:15,Tephritinae,,,,,Tephritidae,Tephritinae,,,Tephritidae | Tephritinae,Dithrycini,87CSW,,87CSW,
B971:1:20,"Dithryca Rondani, 1856","Rondani, 1856",,,,,genus,,B971:1,accepted,,,B971:1:19,Dithrycini,,,,,Tephritidae,Tephritinae,Dithryca,,Tephritidae | Tephritinae | Dithrycini,"Dithryca Rondani, 1856",BYBXG,1623320,BYBXG,1623320
B971:1:21,"Dithryca guttularis (Meigen, 1826)","(Meigen, 1826)",Dithryca,,guttularis,,species,,B971:1,accepted,,,B971:1:20,"Dithryca Rondani, 1856",,,,,Tephritidae,Tephritinae,Dithryca,,Tephritidae | Tephritinae | Dithrycini | Dithryca,"guttularis (Meigen, 1826)",36YXP,1623324,36YXP,1623324
B971:1:22,Eutretini,,,,,,tribe,,B971:1,accepted,,,B971:1:15,Tephritinae,,,,,Tephritidae,Tephritinae,,,Tephritidae | Tephritinae,Eutretini,89P8X,,89P8X,
B971:1:23,"Merzomyia Korneyev, 1995","Korneyev, 1995",,,,,genus,,B971:1,accepted,,,B971:1:22,Eutretini,,,,,Tephritidae,Tephritinae,Merzomyia,,Tephritidae | Tephritinae | Eutretini,"Merzomyia Korneyev, 1995",BYHWT,1623467,BYHWT,1623467
B971:1:24,"Merzomyia westermanni (Meigen, 1826)","(Meigen, 1826)",Merzomyia,,westermanni,,species,,B971:1,accepted,,,B971:1:23,"Merzomyia Korneyev, 1995",,,,,Tephritidae,Tephritinae,Merzomyia,,Tephritidae | Tephritinae | Eutretini | Merzomyia,"westermanni (Meigen, 1826)",3ZXC3,1623468,3ZXC3,1623468
B971:1:25,Noeetini,,,,,,tribe,,B971:1,accepted,,,B971:1:15,Tephritinae,,,,,Tephritidae,Tephritinae,,,Tephritidae | Tephritinae,Noeetini,89PCT,,89PCT,
B971:1:26,"Ensina Robineau-Desvoidy, 1830","Robineau-Desvoidy, 1830",,,,,genus,,B971:1,accepted,,,B971:1:25,Noeetini,,,,,Tephritidae,Tephritinae,Ensina,,Tephritidae | Tephritinae | Noeetini,"Ensina Robineau-Desvoidy, 1830",BYCGR,1570362,BYCGR,1570362
B971:1:27,"Ensina sonchi (Linnaeus, 1767)","(Linnaeus, 1767)",Ensina,,sonchi,,species,,B971:1,accepted,,,B971:1:26,"Ensina Robineau-Desvoidy, 1830",,,,,Tephritidae,Tephritinae,Ensina,,Tephritidae | Tephritinae | Noeetini | Ensina,"sonchi (Linnaeus, 1767)",BZ7Z2,1629013,BZ7Z2,1629013
B971:1:28,"Noeeta Robineau-Devoidy, 1830","Robineau-Devoidy, 1830",,,,,genus,,B971:1,accepted,,,B971:1:25,Noeetini,,,,,Tephritidae,Tephritinae,Noeeta,,Tephritidae | Tephritinae | Noeetini,"Noeeta Robineau-Devoidy, 1830",BYKBD,1625984,BYKBD,1625984
B971:1:29,"Carphotricha Loew, 1862","Loew, 1862",,,,,genus,,B971:1,synonym,B971:1:28,"Noeeta Robineau-Devoidy, 1830",,,,,,,Tephritidae,Tephritinae,Carphotricha,,Tephritidae | Tephritinae | Noeetini,"Carphotricha Loew, 1862",C246H,1621138,BYKBD,1621138
B971:1:30,"Oplocheta Rondani, 1856","Rondani, 1856",,,,,genus,,B971:1,synonym,B971:1:28,"Noeeta Robineau-Devoidy, 1830",,,,,,,Tephritidae,Tephritinae,Oplocheta,,Tephritidae | Tephritinae | Noeetini,"Oplocheta Rondani, 1856",C282F,4295913,BYKBD,1625984
