scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1549:1:1,Araneus diadematus,,Araneus,,diadematus,,species,,B1549:1,accepted,,,,,,,,,,,Araneus,,,Araneus diadematus,G59D,,G59D,
B1549:1:2,Cimex lectularius,,Cimex,,lectularius,,species,,B1549:1,accepted,,,,,,,,,,,Cimex,,,Cimex lectularius,7SBMG,2021062,7SBMG,2021062
B1549:1:3,Halyomorpha halys,,Halyomorpha,,halys,,species,,B1549:1,accepted,,,,,,,,,,,Halyomorpha,,,Halyomorpha halys,,4485843,,4485843
B1549:1:4,Boisea rubrolineata,,Boisea,,rubrolineata,,species,,B1549:1,accepted,,,,,,,,,,,Boisea,,,Boisea rubrolineata,5WNJ2,2050243,5WNJ2,2050243
B1549:1:5,Arocatus melanocephalus,,Arocatus,,melanocephalus,,species,,B1549:1,accepted,,,,,,,,,,,Arocatus,,,Arocatus melanocephalus,GTLY,4486295,GTLY,4486295
B1549:1:6,Plodia interpunctella,,Plodia,,interpunctella,,species,,B1549:1,accepted,,,,,,,,,,,Plodia,,,Plodia interpunctella,4KHKB,1873079,4KHKB,1873079
B1549:1:7,Harmonia axyridis,,Harmonia,,axyridis,,species,,B1549:1,accepted,,,,,,,,,,,Harmonia,,,Harmonia axyridis,,4989904,,4989904
B1549:1:8,Raglius alboacuminatus,,Raglius,,alboacuminatus,,species,,B1549:1,accepted,,,,,,,,,,,Raglius,,,Raglius alboacuminatus,793GY,5152543,793GY,5152543
B1549:1:9,Eratigena atrica,,Eratigena,,atrica,,species,,B1549:1,accepted,,,,,,,,,,,Eratigena,,,Eratigena atrica,6GCBJ,,6GCBJ,
B1549:1:10,Eratigena agrestis,,Eratigena,,agrestis,,species,,B1549:1,accepted,,,,,,,,,,,Eratigena,,,Eratigena agrestis,6GB4G,,6GB4G,
