scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B8:1:1,Tipulidae,,,,,,family,,B8:1,accepted,,,,,,,,,Tipulidae,,,,,Tipulidae,626Q6,7634,626Q6,7634
B8:1:2,Nephrotoma,,,,,,genus,,B8:1,accepted,,,B8:1:1,Tipulidae,,,,,Tipulidae,,Nephrotoma,,Tipulidae,Nephrotoma,87HW6,1508807,87HW6,1508807
B8:1:3,Nephrotoma aculeata,,Nephrotoma,,aculeata,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,aculeata,4728Q,1509008,4728Q,1509008
B8:1:4,Nephrotoma scurra,,Nephrotoma,,scurra,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,scurra,472NH,1509345,472NH,1509345
B8:1:5,Nephrotoma quadristriata,,Nephrotoma,,quadristriata,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,quadristriata,472MK,1509332,472MK,1509332
B8:1:6,Nephrotoma lunulicornis,,Nephrotoma,,lunulicornis,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,lunulicornis,472HJ,1508907,472HJ,1508907
B8:1:7,Nephrotoma dorsalis,,Nephrotoma,,dorsalis,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,dorsalis,472CR,1508928,472CR,1508928
B8:1:8,Nephrotoma quadrifaria,,Nephrotoma,,quadrifaria,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,quadrifaria,89KGF,1509316,89KGF,1509316
B8:1:9,Nephrotoma flavipalpis,,Nephrotoma,,flavipalpis,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,flavipalpis,73X36,1509290,73X36,1509290
B8:1:10,Nephrotoma crocata,,Nephrotoma,,crocata,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,crocata,472BZ,1508951,472BZ,1508951
B8:1:11,Nephrotoma scalaris,,Nephrotoma,,scalaris,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,scalaris,472ND,12014146,472ND,12014146
B8:1:12,Nephrotoma croceiventris,,Nephrotoma,,croceiventris,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,croceiventris,89KFQ,1508831,89KFQ,1508831
B8:1:13,Nephrotoma croceiventris subsp. lindneri,,Nephrotoma,,croceiventris,lindneri,subspecies,,B8:1,accepted,,,B8:1:12,Nephrotoma croceiventris,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma | Nephrotoma croceiventris,lindneri,7HJBV,6258420,7HJBV,6258420
B8:1:14,Nephrotoma pratensis,,Nephrotoma,,pratensis,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,pratensis,89KGC,1508990,89KGC,1508990
B8:1:15,Nephrotoma guestfalica,,Nephrotoma,,guestfalica,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,guestfalica,89KFZ,1509045,89KFZ,1509045
B8:1:16,Nephrotoma appendiculata,,Nephrotoma,,appendiculata,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,appendiculata,89KFC,1508996,89KFC,1508996
B8:1:17,Nephrotoma flavescens,,Nephrotoma,,flavescens,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,flavescens,73WR6,1509097,73WR6,1509097
B8:1:18,Nephrotoma submaculosa,,Nephrotoma,,submaculosa,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,submaculosa,472PM,1509303,472PM,1509303
B8:1:19,Nephrotoma cornicina,,Nephrotoma,,cornicina,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,cornicina,472BS,1509083,472BS,1509083
B8:1:20,Nephrotoma analis,,Nephrotoma,,analis,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,analis,47296,1509162,47296,1509162
B8:1:21,Nephrotoma lamellata,,Nephrotoma,,lamellata,,species,,B8:1,accepted,,,B8:1:2,Nephrotoma,,,,,Tipulidae,,Nephrotoma,,Tipulidae | Nephrotoma,lamellata,89KG5,1509241,89KG5,1509241
B8:1:22,Ctenophora,,,,,,genus,,B8:1,accepted,,,B8:1:1,Tipulidae,,,,,Tipulidae,,Ctenophora,,Tipulidae,Ctenophora,87BR2,1507726,87BR2,1507726
B8:1:23,Ctenophora pectinicornis,,Ctenophora,,pectinicornis,,species,,B8:1,accepted,,,B8:1:22,Ctenophora,,,,,Tipulidae,,Ctenophora,,Tipulidae | Ctenophora,pectinicornis,326D8,5064369,326D8,5064369
B8:1:24,Ctenophora elegans,,Ctenophora,,elegans,,species,,B8:1,accepted,,,B8:1:22,Ctenophora,,,,,Tipulidae,,Ctenophora,,Tipulidae | Ctenophora,elegans,326CY,5064384,326CY,5064384
B8:1:25,Ctenophora guttata,,Ctenophora,,guttata,,species,,B8:1,accepted,,,B8:1:22,Ctenophora,,,,,Tipulidae,,Ctenophora,,Tipulidae | Ctenophora,guttata,326D3,10700423,326D3,10700423
B8:1:26,Ctenophora festiva,,Ctenophora,,festiva,,species,,B8:1,accepted,,,B8:1:22,Ctenophora,,,,,Tipulidae,,Ctenophora,,Tipulidae | Ctenophora,festiva,326CJ,5064362,326CJ,5064362
B8:1:27,Ctenophora flaveolata,,Ctenophora,,flaveolata,,species,,B8:1,accepted,,,B8:1:22,Ctenophora,,,,,Tipulidae,,Ctenophora,,Tipulidae | Ctenophora,flaveolata,326D2,5064388,326D2,5064388
B8:1:28,Ctenophora ornata,,Ctenophora,,ornata,,species,,B8:1,accepted,,,B8:1:22,Ctenophora,,,,,Tipulidae,,Ctenophora,,Tipulidae | Ctenophora,ornata,326CQ,10891707,326CQ,10891707
B8:1:29,Dictenidia,,,,,,genus,,B8:1,accepted,,,B8:1:1,Tipulidae,,,,,Tipulidae,,Dictenidia,,Tipulidae,Dictenidia,87GTS,1507699,87GTS,1507699
B8:1:30,Dictenidia bimaculata,,Dictenidia,,bimaculata,,species,,B8:1,accepted,,,B8:1:29,Dictenidia,,,,,Tipulidae,,Dictenidia,,Tipulidae | Dictenidia,bimaculata,6D5SX,1507718,6D5SX,1507718
B8:1:31,Tanyptera,,,,,,genus,,B8:1,accepted,,,B8:1:1,Tipulidae,,,,,Tipulidae,,Tanyptera,,Tipulidae,Tanyptera,87KWT,1509663,87KWT,1509663
B8:1:32,Tanyptera atrata,,Tanyptera,,atrata,,species,,B8:1,accepted,,,B8:1:31,Tanyptera,,,,,Tipulidae,,Tanyptera,,Tipulidae | Tanyptera,atrata,8FCQT,5064453,8FCQT,5064453
B8:1:33,Tanyptera nigricornis,,Tanyptera,,nigricornis,,species,,B8:1,accepted,,,B8:1:31,Tanyptera,,,,,Tipulidae,,Tanyptera,,Tipulidae | Tanyptera,nigricornis,8FTKN,5064441,8FTKN,5064441
B8:1:34,Tipula,,,,,,genus,,B8:1,accepted,,,B8:1:1,Tipulidae,,,,,Tipulidae,,Tipula,,Tipulidae,Tipula,87L34,1446543,87L34,1446543
B8:1:35,Tipula caesia,,Tipula,,caesia,,species,,B8:1,accepted,,,B8:1:34,Tipula,,,,,Tipulidae,,Tipula,,Tipulidae | Tipula,caesia,576RX,1506275,576RX,1506275
