scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1769:1:1,Abies alba Mill.,Mill.,Abies,,alba,,species,,B1769:1,accepted,,,,,,,,,,,Abies,,,Abies alba Mill.,8K9Y,2685484,8K9Y,2685484
B1769:1:2,Abies grandis (D.Don) Lindl.,(D.Don) Lindl.,Abies,,grandis,,species,,B1769:1,accepted,,,,,,,,,,,Abies,,,Abies grandis (D.Don) Lindl.,8KCY,2685361,8KCY,2685361
B1769:1:3,Abies nordmanniana (Steven) Spach,(Steven) Spach,Abies,,nordmanniana,,species,,B1769:1,accepted,,,,,,,,,,,Abies,,,Abies nordmanniana (Steven) Spach,63Z83,2685552,63Z83,2685552
B1769:1:4,Abies procera Rehder,Rehder,Abies,,procera,,species,,B1769:1,accepted,,,,,,,,,,,Abies,,,Abies procera Rehder,8KFP,2685308,8KFP,2685308
B1769:1:5,Abies veitchii Lindl.,Lindl.,Abies,,veitchii,,species,,B1769:1,accepted,,,,,,,,,,,Abies,,,Abies veitchii Lindl.,63Z85,2685400,63Z85,2685400
B1769:1:6,Abutilon theophrasti Medik.,Medik.,Abutilon,,theophrasti,,species,,B1769:1,accepted,,,,,,,,,,,Abutilon,,,Abutilon theophrasti Medik.,8NCQ,3152614,8NCQ,3152614
B1769:1:7,Acer campestre L.,L.,Acer,,campestre,,species,,B1769:1,accepted,,,,,,,,,,,Acer,,,Acer campestre L.,946Z,3189863,946Z,3189863
B1769:1:8,Acer negundo L.,L.,Acer,,negundo,,species,,B1769:1,accepted,,,,,,,,,,,Acer,,,Acer negundo L.,94F5,3189866,94F5,3189866
B1769:1:9,Acer platanoides L.,L.,Acer,,platanoides,,species,,B1769:1,accepted,,,,,,,,,,,Acer,,,Acer platanoides L.,94H3,3189846,94H3,3189846
B1769:1:10,Acer pseudoplatanus L.,L.,Acer,,pseudoplatanus,,species,,B1769:1,accepted,,,,,,,,,,,Acer,,,Acer pseudoplatanus L.,94HF,3189870,94HF,3189870
B1769:1:11,Acer rufinerve Siebold & Zucc.,Siebold & Zucc.,Acer,,rufinerve,,species,,B1769:1,accepted,,,,,,,,,,,Acer,,,Acer rufinerve Siebold & Zucc.,64FKS,7263145,64FKS,7263145
B1769:1:12,Acer saccharinum L.,L.,Acer,,saccharinum,,species,,B1769:1,accepted,,,,,,,,,,,Acer,,,Acer saccharinum L.,94JH,3189837,94JH,3189837
B1769:1:13,Achillea millefolium L.,L.,Achillea,,millefolium,,species,,B1769:1,accepted,,,,,,,,,,,Achillea,,,Achillea millefolium L.,97H4,3120060,97H4,3120060
B1769:1:14,Achillea ptarmica L.,L.,Achillea,,ptarmica,,species,,B1769:1,accepted,,,,,,,,,,,Achillea,,,Achillea ptarmica L.,97JY,3120333,97JY,3120333
B1769:1:15,Aconitum vulparia Reichenb.,Reichenb.,Aconitum,,vulparia,,species,,B1769:1,accepted,,,,,,,,,,,Aconitum,,,Aconitum vulparia Reichenb.,9GTM,3033682,BPWQ7,3923253
B1769:1:16,Acorus calamus L.,L.,Acorus,,calamus,,species,,B1769:1,accepted,,,,,,,,,,,Acorus,,,Acorus calamus L.,64MF2,2873769,64MF2,2873769
B1769:1:17,Actaea spicata L.,L.,Actaea,,spicata,,species,,B1769:1,accepted,,,,,,,,,,,Actaea,,,Actaea spicata L.,9S5G,5371473,9S5G,5371473
B1769:1:18,Actinidia deliciosa (A. Chev.) C.F.Liang & A.R.Ferguson,(A. Chev.) C.F.Liang & A.R.Ferguson,Actinidia,,deliciosa,,species,,B1769:1,accepted,,,,,,,,,,,Actinidia,,,Actinidia deliciosa (A. Chev.) C.F.Liang & A.R.Ferguson,8V6YT,7270761,BP86J,6550091
B1769:1:19,Adiantum capillus-veneris L.,L.,Adiantum,,capillus-veneris,,species,,B1769:1,accepted,,,,,,,,,,,Adiantum,,,Adiantum capillus-veneris L.,B8VR9,2651816,B8VR9,2651816
B1769:1:20,Adiantum diaphanum Blume,Blume,Adiantum,,diaphanum,,species,,B1769:1,accepted,,,,,,,,,,,Adiantum,,,Adiantum diaphanum Blume,B92PD,7335341,B92PD,7335341
B1769:1:21,Adiantum raddianum C.Presl,C.Presl,Adiantum,,raddianum,,species,,B1769:1,accepted,,,,,,,,,,,Adiantum,,,Adiantum raddianum C.Presl,B8WDV,2651826,B8WDV,2651826
B1769:1:22,Adonis aestivalis L.,L.,Adonis,,aestivalis,,species,,B1769:1,accepted,,,,,,,,,,,Adonis,,,Adonis aestivalis L.,654JZ,5371707,654JZ,5371707
B1769:1:23,Adonis annua L.,L.,Adonis,,annua,,species,,B1769:1,accepted,,,,,,,,,,,Adonis,,,Adonis annua L.,654KB,5371709,654KB,5371709
B1769:1:24,Adonis flammea Jacq.,Jacq.,Adonis,,flammea,,species,,B1769:1,accepted,,,,,,,,,,,Adonis,,,Adonis flammea Jacq.,64SM6,8246651,64SM6,8246651
B1769:1:25,Adoxa moschatellina L.,L.,Adoxa,,moschatellina,,species,,B1769:1,accepted,,,,,,,,,,,Adoxa,,,Adoxa moschatellina L.,655WH,2888794,655WH,2888794
B1769:1:26,Aegopodium podagraria L.,L.,Aegopodium,,podagraria,,species,,B1769:1,accepted,,,,,,,,,,,Aegopodium,,,Aegopodium podagraria L.,6594Z,3034620,6594Z,3034620
B1769:1:27,Aesculus carnea Hayne,Hayne,Aesculus,,carnea,,species,,B1769:1,accepted,,,,,,,,,,,Aesculus,,,Aesculus carnea Hayne,65BYY,3189809,65BYY,3189809
B1769:1:28,Aesculus hippocastanum L.,L.,Aesculus,,hippocastanum,,species,,B1769:1,accepted,,,,,,,,,,,Aesculus,,,Aesculus hippocastanum L.,65BKZ,3189815,65BKZ,3189815
B1769:1:29,Aethusa cynapium L.,L.,Aethusa,,cynapium,,species,,B1769:1,accepted,,,,,,,,,,,Aethusa,,,Aethusa cynapium L.,65CDF,5371825,65CDF,5371825
B1769:1:30,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,(Fisch. & C.A.Mey.) Kuntze,Agastache,,rugosa,,species,,B1769:1,accepted,,,,,,,,,,,Agastache,,,Agastache rugosa (Fisch. & C.A.Mey.) Kuntze,5TQ6J,7307327,5TQ6J,7307327
B1769:1:31,Agrimonia eupatoria L.,L.,Agrimonia,,eupatoria,,species,,B1769:1,accepted,,,,,,,,,,,Agrimonia,,,Agrimonia eupatoria L.,B7GN,3001956,B7GN,3001956
B1769:1:32,Agrimonia procera Wallr.,Wallr.,Agrimonia,,procera,,species,,B1769:1,accepted,,,,,,,,,,,Agrimonia,,,Agrimonia procera Wallr.,B7HN,3002121,B7HN,3002121
B1769:1:33,Agrostemma githago L.,L.,Agrostemma,,githago,,species,,B1769:1,accepted,,,,,,,,,,,Agrostemma,,,Agrostemma githago L.,B99P,3085368,B99P,3085368
B1769:1:34,Agrostis canina L.,L.,Agrostis,,canina,,species,,B1769:1,accepted,,,,,,,,,,,Agrostis,,,Agrostis canina L.,B9FZ,2706465,B9FZ,2706465
B1769:1:35,Agrostis capillaris L.,L.,Agrostis,,capillaris,,species,,B1769:1,accepted,,,,,,,,,,,Agrostis,,,Agrostis capillaris L.,B9G6,2706490,B9G6,2706490
B1769:1:36,Agrostis ×fouilladeana,,Agrostis,,×fouilladeana,,species,,B1769:1,accepted,,,,,,,,,,,Agrostis,,,Agrostis x fouilladeana,665V5,4122968,B9KN,4123912
B1769:1:37,Agrostis gigantea Roth,Roth,Agrostis,,gigantea,,species,,B1769:1,accepted,,,,,,,,,,,Agrostis,,,Agrostis gigantea Roth,B9NV,2706541,B9NV,2706541
B1769:1:38,Agrostis scabra Willd.,Willd.,Agrostis,,scabra,,species,,B1769:1,accepted,,,,,,,,,,,Agrostis,,,Agrostis scabra Willd.,665FS,2706444,665FS,2706444
B1769:1:39,Agrostis stolonifera L.,L.,Agrostis,,stolonifera,,species,,B1769:1,accepted,,,,,,,,,,,Agrostis,,,Agrostis stolonifera L.,665HP,2706435,665HP,2706435
B1769:1:40,Agrostis vinealis Schreb.,Schreb.,Agrostis,,vinealis,,species,,B1769:1,accepted,,,,,,,,,,,Agrostis,,,Agrostis vinealis Schreb.,65TJ9,2706458,65TJ9,2706458
B1769:1:41,Ailanthus altissima (Mill.) Swingle,(Mill.) Swingle,Ailanthus,,altissima,,species,,B1769:1,accepted,,,,,,,,,,,Ailanthus,,,Ailanthus altissima (Mill.) Swingle,BCBF,3190653,BCBF,3190653
B1769:1:42,Aira caryophyllea L.,L.,Aira,,caryophyllea,,species,,B1769:1,accepted,,,,,,,,,,,Aira,,,Aira caryophyllea L.,BCWZ,7747216,BCWZ,7747216
B1769:1:43,Aira praecox L.,L.,Aira,,praecox,,species,,B1769:1,accepted,,,,,,,,,,,Aira,,,Aira praecox L.,BD3T,5289582,BD3T,5289582
B1769:1:44,Ajuga chamaepitys (L.) Schreb.,(L.) Schreb.,Ajuga,,chamaepitys,,species,,B1769:1,accepted,,,,,,,,,,,Ajuga,,,Ajuga chamaepitys (L.) Schreb.,BDMS,2927080,BDMS,2927080
B1769:1:45,Ajuga pyramidalis L.,L.,Ajuga,,pyramidalis,,species,,B1769:1,accepted,,,,,,,,,,,Ajuga,,,Ajuga pyramidalis L.,BDR4,8429926,BDR4,8429926
B1769:1:46,Ajuga reptans L.,L.,Ajuga,,reptans,,species,,B1769:1,accepted,,,,,,,,,,,Ajuga,,,Ajuga reptans L.,65V5Y,2927078,65V5Y,2927078
B1769:1:47,Alcea rosea L.,L.,Alcea,,rosea,,species,,B1769:1,accepted,,,,,,,,,,,Alcea,,,Alcea rosea L.,BH8Y,5406789,BH8Y,5406789
B1769:1:48,Alchemilla acutiloba Opiz,Opiz,Alchemilla,,acutiloba,,species,,B1769:1,accepted,,,,,,,,,,,Alchemilla,,,Alchemilla acutiloba Opiz,BHD3,3027554,667VK,7890713
B1769:1:49,Alchemilla filicaulis Buser,Buser,Alchemilla,,filicaulis,,species,,B1769:1,accepted,,,,,,,,,,,Alchemilla,,,Alchemilla filicaulis Buser,BHN6,3027485,BHN6,3027485
B1769:1:50,Alchemilla glabra Neygenf.,Neygenf.,Alchemilla,,glabra,,species,,B1769:1,accepted,,,,,,,,,,,Alchemilla,,,Alchemilla glabra Neygenf.,BHPP,3027640,BHPP,3027640
B1769:1:51,Alchemilla glaucescens Wallr.,Wallr.,Alchemilla,,glaucescens,,species,,B1769:1,accepted,,,,,,,,,,,Alchemilla,,,Alchemilla glaucescens Wallr.,BHPV,3027452,BHPV,3027452
