scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2275:1:1,Corizus Fall.,Fall.,,,,,genus,,B2275:1,accepted,,,,,,,,,,,Corizus,,,Corizus Fall.,8NQ2K,2050276,8NQ2K,2050276
B2275:1:2,Therapha Am. & Serv.,Am. & Serv.,,,,,genus,,B2275:1,synonym,B2275:1:1,Corizus Fall.,,,,,,,,,Therapha,,,Therapha Am. & Serv.,8PRGG,4391891,8NQ2K,2050276
B2275:1:3,Consivius Dist.,Dist.,,,,,genus,,B2275:1,synonym,B2275:1:1,Corizus Fall.,,,,,,,,,Consivius,,,Consivius Dist.,8PNYD,4391898,8NQ2K,2050276
B2275:1:4,Corizus brevicornis,,Corizus,,brevicornis,,species,sp. n.,B2275:1,accepted,,,B2275:1:1,Corizus Fall.,,,,,,,Corizus,,Corizus,brevicornis sp. n.,YFMD,4391885,YFMD,4391885
B2275:1:5,Corizus monticola,,Corizus,,monticola,,species,sp. n.,B2275:1,accepted,,,B2275:1:1,Corizus Fall.,,,,,,,Corizus,,Corizus,monticola sp. n.,,4391876,,4391875
B2275:1:6,"Corizus hyosciami (L., 1764)","(L., 1764)",Corizus,,hyosciami,,species,,B2275:1,accepted,,,B2275:1:1,Corizus Fall.,,,,,,,Corizus,,Corizus,"hyosciami (L., 1764)",YFMV,4391874,YFMV,4391874
B2275:1:7,"Cimex hyoscyami L., 1764","L., 1764",Cimex,,hyoscyami,,species,,B2275:1,synonym,B2275:1:6,"Corizus hyosciami (L., 1764)",,,,,,,,,Corizus,,Corizus,"Cimex Hyoscyami L., 1764",VC8V,6547335,YFMV,4391874
B2275:1:8,"Therapha hyoscyami (L., 1764)","(L., 1764)",Therapha,,hyoscyami,,species,,B2275:1,synonym,B2275:1:6,"Corizus hyosciami (L., 1764)",,,,,,,,,Corizus,,Corizus,"Therapha hyoscyami (L., 1764)",KZFJF,,KZFJF,
B2275:1:9,"Corizus hyosciami var. collinus (Dist., 1910)","(Dist., 1910)",Corizus,,hyosciami,collinus,variety,,B2275:1,accepted,,,B2275:1:6,"Corizus hyosciami (L., 1764)",,,,,,,Corizus,,Corizus | Corizus hyosciami,"var. collinus (Dist., 1910)",,,,
B2275:1:10,"Convivius collinus Dist., 1910","Dist., 1910",Convivius,,collinus,,species,,B2275:1,synonym,B2275:1:9,"Corizus hyosciami var. collinus (Dist., 1910)",,,,,,,,,Corizus,,Corizus | Corizus hyosciami,"Convivius collinus Dist., 1910",,4391878,,4391875
B2275:1:11,"Corizus hyosciami var. flavicans (Put., 1881)","(Put., 1881)",Corizus,,hyosciami,flavicans,variety,,B2275:1,accepted,,,B2275:1:6,"Corizus hyosciami (L., 1764)",,,,,,,Corizus,,Corizus | Corizus hyosciami,"var. flavicans (Put., 1881)",,,,
B2275:1:12,"Therapha hyoscyami var. flavicans Fieb., 1861","Fieb., 1861",Therapha,,hyoscyami,flavicans,variety,,B2275:1,synonym,B2275:1:11,"Corizus hyosciami var. flavicans (Put., 1881)",,,,,,,,,Corizus,,Corizus | Corizus hyosciami,"Therapha hyoscyami var. flavicans Fieb., 1861",,12270515,,4391875
B2275:1:13,"Therapha hyoscyami var. flavicans Put., 1881","Put., 1881",Therapha,,hyoscyami,flavicans,variety,,B2275:1,synonym,B2275:1:11,"Corizus hyosciami var. flavicans (Put., 1881)",,,,,,,,,Corizus,,Corizus | Corizus hyosciami,"Therapha Hyoscyami var. flavicans Put., 1881",,12270515,,4391875
B2275:1:14,Corizus tetraspilus,,Corizus,,tetraspilus,,species,sp. n.,B2275:1,accepted,,,B2275:1:1,Corizus Fall.,,,,,,,Corizus,,Corizus,tetraspilus sp. n.,YFPG,4391886,YFPG,4391886
B2275:1:15,"Corizus nigridorsum (Put., 1874)","(Put., 1874)",Corizus,,nigridorsum,,species,,B2275:1,accepted,,,B2275:1:1,Corizus Fall.,,,,,,,Corizus,,Corizus,"nigridorsum (Put., 1874)",,,,
B2275:1:16,"Terapha nigridorsum Put., 1874","Put., 1874",Terapha,,nigridorsum,,species,,B2275:1,synonym,B2275:1:15,"Corizus nigridorsum (Put., 1874)",,,,,,,,,Corizus,,Corizus,"Terapha nigridorsum Put., 1874",55DKK,9097330,KZVQ6,4391882
B2275:1:17,"Therapha hyoscyami var. nigridorsum (Put., 1874)","(Put., 1874)",Therapha,,hyoscyami,nigridorsum,variety,,B2275:1,synonym,B2275:1:15,"Corizus nigridorsum (Put., 1874)",,,,,,,,,Corizus,,Corizus,"Therapha Hyoscyami var. nigridorsum (Put., 1874)",,,,
B2275:1:18,"Therapha hyoscyami var. usticensis Riggio, 1885","Riggio, 1885",Therapha,,hyoscyami,usticensis,variety,,B2275:1,synonym,B2275:1:15,"Corizus nigridorsum (Put., 1874)",,,,,,,,,Corizus,,Corizus,"Therapha hyoscyami var. usticensis Riggio, 1885",,8274859,,4391875
B2275:1:19,"Corizus nigridorsum var. pallescens (Bergevin, 1910)","(Bergevin, 1910)",Corizus,,nigridorsum,pallescens,variety,,B2275:1,accepted,,,B2275:1:15,"Corizus nigridorsum (Put., 1874)",,,,,,,Corizus,,Corizus | Corizus nigridorsum,"var. pallescens (Bergevin, 1910)",,,,
B2275:1:20,"Terapha nigridorsum var. pallescens Bergevin, 1910","Bergevin, 1910",Terapha,,nigridorsum,pallescens,variety,,B2275:1,synonym,B2275:1:19,"Corizus nigridorsum var. pallescens (Bergevin, 1910)",,,,,,,,,Corizus,,Corizus | Corizus nigridorsum,"Terapha nigridorsum var. pallescens Bergevin, 1910",,8208902,,4391882
B2275:1:21,Corizus nigridorsum var. conviva,,Corizus,,nigridorsum,conviva,variety,,B2275:1,accepted,,,B2275:1:15,"Corizus nigridorsum (Put., 1874)",,,,,,,Corizus,,Corizus | Corizus nigridorsum,var. conviva,,7694784,,4391882
B2275:1:22,Corizus nigridorsum var. decolor,,Corizus,,nigridorsum,decolor,variety,,B2275:1,accepted,,,B2275:1:15,"Corizus nigridorsum (Put., 1874)",,,,,,,Corizus,,Corizus | Corizus nigridorsum,var. decolor,,8121810,,4391882
B2275:1:23,"Corizus limbatus Reut., 1900","Reut., 1900",Corizus,,limbatus,,species,,B2275:1,accepted,,,B2275:1:1,Corizus Fall.,,,,,,,Corizus,,Corizus,"limbatus Reut., 1900",,7895019,,4391853
B2275:1:24,"Corizus hyoscyami var. limbatus Reut., 1900","Reut., 1900",Corizus,,hyoscyami,limbatus,variety,,B2275:1,synonym,B2275:1:23,"Corizus limbatus Reut., 1900",,,,,,,,,Corizus,,Corizus,"Corizus hyoscyami var. limbatus Reut., 1900",,7952808,,4391893
B2275:1:25,Corizus limbatus var. subsimilis,,Corizus,,limbatus,subsimilis,variety,,B2275:1,accepted,,,B2275:1:23,"Corizus limbatus Reut., 1900",,,,,,,Corizus,,Corizus | Corizus limbatus,var. subsimilis,,,,
B2275:1:26,Corizus fenestella,,Corizus,,fenestella,,species,sp. n.,B2275:1,accepted,,,B2275:1:1,Corizus Fall.,,,,,,,Corizus,,Corizus,fenestella sp. n.,YFMN,4391892,YFMN,4391892
B2275:1:27,Corizus fenestella var. alternans,,Corizus,,fenestella,alternans,variety,,B2275:1,accepted,,,B2275:1:26,Corizus fenestella,,,,,,,Corizus,,Corizus | Corizus fenestella,var. alternans,,,,
