scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2276:1:1,"Microporus Uhl., 1875","Uhl., 1875",,,,,genus,,B2276:1,accepted,,,,,,,,,,,Microporus,,,"Microporus Uhl., 1875",BWB79,2078797,BWB79,2078797
B2276:1:2,"Microporus flavicornis (Fabr., 1794)","(Fabr., 1794)",Microporus,,flavicornis,,species,,B2276:1,accepted,,,B2276:1:1,"Microporus Uhl., 1875",,,,,,,Microporus,,Microporus,"flavicornis (Fabr., 1794)",,,,
B2276:1:3,"Cimex flavicornis Fabr., 1794","Fabr., 1794",Cimex,,flavicornis,,species,,B2276:1,synonym,B2276:1:2,"Microporus flavicornis (Fabr., 1794)",,,,,,,,,Microporus,,Microporus,"Cimex flavicornis Fabr., 1794",,4486104,,4486103
B2276:1:4,"Cydnus flavicornis (Fabr., 1794)","(Fabr., 1794)",Cydnus,,flavicornis,,species,,B2276:1,synonym,B2276:1:2,"Microporus flavicornis (Fabr., 1794)",,,,,,,,,Microporus,,Microporus,"Cydnus flavicornis (Fabr., 1794)",,7972365,,4486103
B2276:1:5,"Cydnus zophosoides Ramb., 1842","Ramb., 1842",Cydnus,,zophosoides,,species,,B2276:1,synonym,B2276:1:2,"Microporus flavicornis (Fabr., 1794)",,,,,,,,,Microporus,,Microporus,"Cydnus zophosoides Ramb., 1842",,,,
B2276:1:6,"Cydnus comaroffii Jak., 1879","Jak., 1879",Cydnus,,comaroffii,,species,,B2276:1,synonym,B2276:1:2,"Microporus flavicornis (Fabr., 1794)",,,,,,,,,Microporus,,Microporus,"Cydnus Comaroffii Jak., 1879",,,,
B2276:1:7,"Cydnus komaroffii Sign., 1882","Sign., 1882",Cydnus,,komaroffii,,species,,B2276:1,synonym,B2276:1:2,"Microporus flavicornis (Fabr., 1794)",,,,,,,,,Microporus,,Microporus,"Cydnus Komaroffii Sign., 1882",,,,
B2276:1:8,"Microporus flavicornis var. rugosus (Jak., 1874)","(Jak., 1874)",Microporus,,flavicornis,rugosus,variety,,B2276:1,accepted,,,B2276:1:2,"Microporus flavicornis (Fabr., 1794)",,,,,,,Microporus,,Microporus | Microporus flavicornis,"var. rugosus (Jak., 1874)",,,,
B2276:1:9,"Cydnus rugosus Jak., 1874","Jak., 1874",Cydnus,,rugosus,,species,,B2276:1,synonym,B2276:1:8,"Microporus flavicornis var. rugosus (Jak., 1874)",,,,,,,,,Microporus,,Microporus | Microporus flavicornis,"Cydnus rugosus Jak., 1874",,4486100,,4486099
B2276:1:10,"Microporus pilosulus (Klug, 1881)","(Klug, 1881)",Microporus,,pilosulus,,species,,B2276:1,accepted,,,B2276:1:1,"Microporus Uhl., 1875",,,,,,,Microporus,,Microporus,"pilosulus (Klug, 1881)",,,,
B2276:1:11,Cydnus nigrita H.-Sch.,H.-Sch.,Cydnus,,nigrita,,species,nec Fabr.,B2276:1,synonym,B2276:1:10,"Microporus pilosulus (Klug, 1881)",,,,,,,,,Microporus,,Microporus,Cydnus nigrita H.-Sch. nec Fabr.,,10320080,,5758803
B2276:1:12,"Cydnus pilosulus Klug, 1881","Klug, 1881",Cydnus,,pilosulus,,species,,B2276:1,synonym,B2276:1:10,"Microporus pilosulus (Klug, 1881)",,,,,,,,,Microporus,,Microporus,"Cydnus pilosulus Klug, 1881",,4486106,,4486105
B2276:1:13,"Cydnus lacconotus Fieb., 1861","Fieb., 1861",Cydnus,,lacconotus,,species,,B2276:1,synonym,B2276:1:10,"Microporus pilosulus (Klug, 1881)",,,,,,,,,Microporus,,Microporus,"Cydnus lacconotus Fieb., 1861",,,,
B2276:1:14,"Cydnus dilutus Ferr., 1874","Ferr., 1874",Cydnus,,dilutus,,species,,B2276:1,synonym,B2276:1:10,"Microporus pilosulus (Klug, 1881)",,,,,,,,,Microporus,,Microporus,"Cydnus dilutus Ferr., 1874",,,,
B2276:1:15,"Cydnus ovatulus Jak., 1877","Jak., 1877",Cydnus,,ovatulus,,species,,B2276:1,synonym,B2276:1:10,"Microporus pilosulus (Klug, 1881)",,,,,,,,,Microporus,,Microporus,"Cydnus ovatulus Jak., 1877",,,,
B2276:1:16,Microporus syriacus,,Microporus,,syriacus,,species,sp. n.,B2276:1,accepted,,,B2276:1:1,"Microporus Uhl., 1875",,,,,,,Microporus,,Microporus,syriacus sp. n.,,9075256,,4486091
B2276:1:17,Microporus nigrita Fabr.,Fabr.,Microporus,,nigrita,,species,,B2276:1,accepted,,,B2276:1:1,"Microporus Uhl., 1875",,,,,,,Microporus,,Microporus,nigrita Fabr.,,5758803,,5758803
B2276:1:18,Microporus pallidus Put.,Put.,Microporus,,pallidus,,species,,B2276:1,accepted,,,B2276:1:1,"Microporus Uhl., 1875",,,,,,,Microporus,,Microporus,pallidus Put.,,,,
