scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2281:1:1,Lucilia,,,,,,genus,,B2281:1,accepted,,,,,,,,,,,Lucilia,,,Lucilia,BXXKT,1502875,BXXKT,1502875
B2281:1:2,Lucilia ampullacea,,Lucilia,,ampullacea,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,ampullacea,3WBQX,5064120,3WBQX,5064120
B2281:1:3,Lucilia bufonivora,,Lucilia,,bufonivora,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,bufonivora,8CNGN,5063909,8CNGN,5063909
B2281:1:4,Lucilia caesar,,Lucilia,,caesar,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,caesar,8CNGT,5064105,8CNGT,5064105
B2281:1:5,Lucilia cuprina,,Lucilia,,cuprina,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,cuprina,8CNH4,5063921,8CNH4,5063921
B2281:1:6,Lucilia illustris,,Lucilia,,illustris,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,illustris,3WBVZ,5064094,3WBVZ,5064094
B2281:1:7,Lucilia magnicornis,,Lucilia,,magnicornis,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,magnicornis,,8065835,,8065835
B2281:1:8,Lucilia pilosiventris,,Lucilia,,pilosiventris,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,pilosiventris,8CNH7,5064041,8CNH7,5064041
B2281:1:9,Lucilia regalis,,Lucilia,,regalis,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,regalis,8CNH8,5064030,8CNH8,5064030
B2281:1:10,Lucilia richardsi,,Lucilia,,richardsi,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,richardsi,8CNH9,5064021,8CNH9,5064021
B2281:1:11,Lucilia sericata,,Lucilia,,sericata,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,sericata,3WC2P,5063973,3WC2P,5063973
B2281:1:12,Lucilia silvarum,,Lucilia,,silvarum,,species,,B2281:1,accepted,,,B2281:1:1,Lucilia,,,,,,,Lucilia,,Lucilia,silvarum,3WC2T,5064113,3WC2T,5064113
