scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B605:15:1,"Tetralonia Spinola, 1839","Spinola, 1839",,,,,genus,,B605:15,accepted,,,,,,,,,,,Tetralonia,,,"Tetralonia Spinola, 1839",6474L,1345141,6474L,1345141
B605:15:2,"Eucera Scopoli, 1770","Scopoli, 1770",,,,,subgenus,,B605:15,accepted,,,B605:15:1,"Tetralonia Spinola, 1839",,,,,,,Tetralonia,Eucera,Tetralonia,"Eucera Scopoli, 1770",4F48,,4F48,
B605:15:3,"Tetralonia hungarica Friese, 1895","Friese, 1895",Tetralonia,Eucera,hungarica,,species,,B605:15,accepted,,,B605:15:2,"Eucera Scopoli, 1770",,,,,,,Tetralonia,Eucera,Tetralonia | Eucera,"hungarica Friese, 1895",55NQW,1340989,3BRH9,1340988
B605:15:4,"Tetralonia pollinosa (Lepeletier, 1841)","(Lepeletier, 1841)",Tetralonia,Eucera,pollinosa,,species,,B605:15,accepted,,,B605:15:2,"Eucera Scopoli, 1770",,,,,,,Tetralonia,Eucera,Tetralonia | Eucera,"pollinosa (Lepeletier, 1841)",55NTT,1345156,55NZV,9274802
B605:15:5,"Tetralonia Spinola, 1839","Spinola, 1839",,,,,subgenus,,B605:15,accepted,,,B605:15:1,"Tetralonia Spinola, 1839",,,,,,,Tetralonia,Tetralonia,Tetralonia,"Tetralonia Spinola, 1839",6474L,,6474L,
B605:15:6,"Tetralonia macroglossa (Illiger, 1806)","(Illiger, 1806)",Tetralonia,Tetralonia,macroglossa,,species,,B605:15,accepted,,,B605:15:5,"Tetralonia Spinola, 1839",,,,,,,Tetralonia,Tetralonia,Tetralonia | Tetralonia,"macroglossa (Illiger, 1806)",,6096968,,9761295
B605:15:7,Tetralonia malvae,,Tetralonia,,malvae,,species,"auct. (nec Rossi, 1790)",B605:15,synonym,B605:15:6,"Tetralonia macroglossa (Illiger, 1806)",,,,,,,,,Tetralonia,Tetralonia,Tetralonia | Tetralonia,"Tetralonia malvae auct. (nec Rossi, 1790)",55NRZ,9761295,55NRZ,9761295
B605:15:8,"Tetraloniella Ashmead, 1899","Ashmead, 1899",,,,,subgenus,,B605:15,accepted,,,B605:15:1,"Tetralonia Spinola, 1839",,,,,,,Tetralonia,Tetraloniella,Tetralonia,"Tetraloniella Ashmead, 1899",63V4K,,63V4K,
B605:15:9,"Tetralonia alticincta (Lepeletier, 1841)","(Lepeletier, 1841)",Tetralonia,Tetraloniella,alticincta,,species,,B605:15,accepted,,,B605:15:8,"Tetraloniella Ashmead, 1899",,,,,,,Tetralonia,Tetraloniella,Tetralonia | Tetraloniella,"alticincta (Lepeletier, 1841)",,9390349,,1343048
B605:15:10,Tetralonia ruficornis,,Tetralonia,,ruficornis,,species,"auct. partim (nec Fabricius, 1804)",B605:15,synonym,B605:15:9,"Tetralonia alticincta (Lepeletier, 1841)",,,,,,,,,Tetralonia,Tetraloniella,Tetralonia | Tetraloniella,"Tetralonia ruficornis auct. partim (nec Fabricius, 1804)",7C4RN,4495612,55NZY,1343070
