scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B380:2:1,Anthophila,,,,,,superfamily,,B380:2,accepted,,,,,,,,,,,,,,Anthophila,9228B,,9228B,
B380:2:2,Ammobates,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Ammobates,,Anthophila,Ammobates,TW7,1339382,TW7,1339382
B380:2:3,Andrena,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Andrena,,Anthophila,Andrena,62BS5,1345710,62BS5,1345710
B380:2:4,Anthidiellum,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Anthidiellum,,Anthophila,Anthidiellum,XCG,1338847,XCG,1338847
B380:2:5,Anthidium,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Anthidium,,Anthophila,Anthidium,XCK,1334798,XCK,1334798
B380:2:6,Anthophora,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Anthophora,,Anthophila,Anthophora,XF5,1337506,XF5,1337506
B380:2:7,Apis,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Apis,,Anthophila,Apis,YNV,1334757,YNV,1334757
B380:2:8,Biastes,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Biastes,,Anthophila,Biastes,62GMX,1340138,62GMX,1340138
B380:2:9,Bombus,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Bombus,,Anthophila,Bombus,62H8K,11239415,62H8K,11239415
B380:2:10,Ceratina,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Ceratina,,Anthophila,Ceratina,3KPT,1341198,3KPT,1341198
B380:2:11,Chalicodoma,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Chalicodoma,,Anthophila,Chalicodoma,,1334180,,1334180
B380:2:12,Chelostoma,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Chelostoma,,Anthophila,Chelostoma,62M68,1334476,62M68,1334476
B380:2:13,Coelioxys,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Coelioxys,,Anthophila,Coelioxys,62N47,1338333,62N47,1338333
B380:2:14,Colletes,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Colletes,,Anthophila,Colletes,3SBT,1348504,3SBT,1348504
B380:2:15,Dasypoda,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Dasypoda,,Anthophila,Dasypoda,423Y,8591946,423Y,8591946
B380:2:16,Dufourea,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Dufourea,,Anthophila,Dufourea,48NF,1351817,48NF,1351817
B380:2:17,Epeoloides,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Epeoloides,,Anthophila,Epeoloides,4CS2,1341849,4CS2,1341849
B380:2:18,Epeolus,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Epeolus,,Anthophila,Epeolus,4CS4,1341852,4CS4,1341852
B380:2:19,Eucera,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Eucera,,Anthophila,Eucera,4F48,1340870,4F48,1340870
B380:2:20,Halictus,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Halictus,,Anthophila,Halictus,4SQY,1347978,4SQY,1347978
B380:2:21,Heriades,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Heriades,,Anthophila,Heriades,4VSY,1336750,4VSY,1336750
B380:2:22,"Hoplitis Klug, 1807","Klug, 1807",,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Hoplitis,,Anthophila,"Hoplitis Klug, 1807",4YKZ,1336906,4YKZ,1336906
B380:2:23,Hylaeus,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Hylaeus,,Anthophila,Hylaeus,4ZZ9,1349360,4ZZ9,1349360
B380:2:24,"Lasioglossum Curtis, 1833","Curtis, 1833",,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Lasioglossum,,Anthophila,"Lasioglossum Curtis, 1833",5B4P,1353501,5B4P,1353501
B380:2:25,Macropis,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Macropis,,Anthophila,Macropis,5JKB,8414632,5JKB,8414632
B380:2:26,Megachile,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Megachile,,Anthophila,Megachile,5MM4,1335011,5MM4,1335011
B380:2:27,Melecta,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Melecta,,Anthophila,Melecta,5NNC,1345295,5NNC,1345295
B380:2:28,Melitta,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Melitta,,Anthophila,Melitta,5NSG,1345736,5NSG,1345736
B380:2:29,Nomada,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Nomada,,Anthophila,Nomada,64QG,1343230,64QG,1343230
B380:2:30,Osmia,,,,,,genus,,B380:2,accepted,,,B380:2:1,Anthophila,,,,,,,Osmia,,Anthophila,Osmia,63GNP,1337664,63GNP,1337664
