scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1655:1:1,Barbastella barbastellus,,Barbastella,,barbastellus,,species,,B1655:1,accepted,,,,,,,,,,,Barbastella,,,Barbastella barbastellus,KM7J,2432582,KM7J,2432582
B1655:1:2,Eptesicus nilssonii,,Eptesicus,,nilssonii,,species,,B1655:1,accepted,,,,,,,,,,,Eptesicus,,,Eptesicus nilssonii,8LZY2,7261816,8LZY2,7261816
B1655:1:3,Eptesicus serotinus,,Eptesicus,,serotinus,,species,,B1655:1,accepted,,,,,,,,,,,Eptesicus,,,Eptesicus serotinus,8LZ5S,2432359,8LZ5S,2432359
B1655:1:4,Myotis alcathoe,,Myotis,,alcathoe,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis alcathoe,8LZGT,4266346,8LZGT,4266346
B1655:1:5,Myotis bechsteinii,,Myotis,,bechsteinii,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis bechsteinii,8LZRX,2432427,8LZRX,2432427
B1655:1:6,Myotis brandtii,,Myotis,,brandtii,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis brandtii,8LZBM,7261875,8LZBM,7261875
B1655:1:7,Myotis dasycneme,,Myotis,,dasycneme,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis dasycneme,8LZ8D,2432452,8LZ8D,2432452
B1655:1:8,Myotis daubentonii,,Myotis,,daubentonii,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis daubentonii,8LZLR,2432439,8LZLR,2432439
B1655:1:9,Myotis myotis,,Myotis,,myotis,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis myotis,8LZKY,2432416,8LZKY,2432416
B1655:1:10,Myotis mystacinus,,Myotis,,mystacinus,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis mystacinus,8LZTK,2432401,8LZTK,2432401
B1655:1:11,Myotis nattereri,,Myotis,,nattereri,,species,,B1655:1,accepted,,,,,,,,,,,Myotis,,,Myotis nattereri,8LZ4H,2432389,8LZ4H,2432389
B1655:1:12,Nyctalus leisleri,,Nyctalus,,leisleri,,species,,B1655:1,accepted,,,,,,,,,,,Nyctalus,,,Nyctalus leisleri,6SCMV,5218522,6SCMV,5218522
B1655:1:13,Nyctalus noctula,,Nyctalus,,noctula,,species,,B1655:1,accepted,,,,,,,,,,,Nyctalus,,,Nyctalus noctula,484XC,5218524,484XC,5218524
B1655:1:14,Pipistrellus nathusii,,Pipistrellus,,nathusii,,species,,B1655:1,accepted,,,,,,,,,,,Pipistrellus,,,Pipistrellus nathusii,4J6L8,5218471,4J6L8,5218471
B1655:1:15,Pipistrellus pipistrellus,,Pipistrellus,,pipistrellus,,species,,B1655:1,accepted,,,,,,,,,,,Pipistrellus,,,Pipistrellus pipistrellus,6VKNS,5218465,6VKNS,5218465
B1655:1:16,Pipistrellus pygmaeus,,Pipistrellus,,pygmaeus,,species,,B1655:1,accepted,,,,,,,,,,,Pipistrellus,,,Pipistrellus pygmaeus,7WHKV,5707150,7WHKV,5707150
B1655:1:17,Plecotus auritus,,Plecotus,,auritus,,species,,B1655:1,accepted,,,,,,,,,,,Plecotus,,,Plecotus auritus,4K2Z9,5218507,4K2Z9,5218507
B1655:1:18,Plecotus austriacus,,Plecotus,,austriacus,,species,,B1655:1,accepted,,,,,,,,,,,Plecotus,,,Plecotus austriacus,6W36Q,11394209,6W36Q,11394209
B1655:1:19,Vespertilio murinus,,Vespertilio,,murinus,,species,,B1655:1,accepted,,,,,,,,,,,Vespertilio,,,Vespertilio murinus,7FQRQ,2432564,7FQRQ,2432564
