scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B38:1:1,"Cheumatopsyche lepida (Pictet, 1834)","(Pictet, 1834)",Cheumatopsyche,,lepida,,species,,B38:1,accepted,,,,,,,,,,,Cheumatopsyche,,,"Cheumatopsyche lepida (Pictet, 1834)",7S7BY,1439839,7S7BY,1439839
B38:1:2,"Hydropsyche angustipennis (Curtis, 1834)","(Curtis, 1834)",Hydropsyche,,angustipennis,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche angustipennis (Curtis, 1834)",7VGKM,5054043,7VGKM,5054043
B38:1:3,"Hydropsyche botosaneanui Marinkovic, 1966","Marinkovic, 1966",Hydropsyche,,botosaneanui,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche botosaneanui Marinkovic, 1966",7VGL6,5054140,7VGL6,5054140
B38:1:4,"Hydropsyche bulbifera McLachlan, 1878","McLachlan, 1878",Hydropsyche,,bulbifera,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche bulbifera McLachlan, 1878",7VGLG,5054073,7VGLG,5054073
B38:1:5,"Hydropsyche bulgaromanorum Malicky, 1977","Malicky, 1977",Hydropsyche,,bulgaromanorum,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche bulgaromanorum Malicky, 1977",7VGLH,5054001,7VGLH,5054001
B38:1:6,"Hydropsyche contubernalis McLachlan, 1865","McLachlan, 1865",Hydropsyche,,contubernalis,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche contubernalis McLachlan, 1865",7VGLX,5054085,7VGLX,5054085
B38:1:7,"Hydropsyche contubernalis masovica Malicky, 1977","masovica Malicky, 1977",Hydropsyche,,contubernalis,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche contubernalis masovica Malicky, 1977",5HZYC,,5HZYC,
B38:1:8,"Hydropsyche dinarica Marinkovic, 1979","Marinkovic, 1979",Hydropsyche,,dinarica,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche dinarica Marinkovic, 1979",7VGMJ,5054053,7VGMJ,5054053
B38:1:9,"Hydropsyche exocellata Dufour, 1841","Dufour, 1841",Hydropsyche,,exocellata,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche exocellata Dufour, 1841",7VGMV,5054024,7VGMV,5054024
B38:1:10,"Hydropsyche fulvipes (Curtis, 1834)","(Curtis, 1834)",Hydropsyche,,fulvipes,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche fulvipes (Curtis, 1834)",7VGN8,5054111,7VGN8,5054111
B38:1:11,"Hydropsyche guttata Pictet, 1834","Pictet, 1834",Hydropsyche,,guttata,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche guttata Pictet, 1834",7VGNL,5054217,7VGNL,5054217
B38:1:12,"Hydropsyche incognita Pitsch, 1993","Pitsch, 1993",Hydropsyche,,incognita,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche incognita Pitsch, 1993",7VGNZ,5054151,7VGNZ,5054151
B38:1:13,"Hydropsyche instabilis (Curtis, 1834)","(Curtis, 1834)",Hydropsyche,,instabilis,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche instabilis (Curtis, 1834)",7VGP7,5054177,7VGP7,5054177
B38:1:14,"Hydropsyche modesta Navas, 1925","Navas, 1925",Hydropsyche,,modesta,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche modesta Navas, 1925",7VGQH,5054242,7VGQH,5054242
B38:1:15,"Hydropsyche ornatula McLachlan, 1878","McLachlan, 1878",Hydropsyche,,ornatula,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche ornatula McLachlan, 1878",7VGR4,5054061,7VGR4,5054061
B38:1:16,"Hydropsyche pellucidula (Curtis, 1834)","(Curtis, 1834)",Hydropsyche,,pellucidula,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche pellucidula (Curtis, 1834)",7VGRD,5054150,7VGRD,5054150
B38:1:17,"Hydropsyche saxonica McLachlan, 1884","McLachlan, 1884",Hydropsyche,,saxonica,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche saxonica McLachlan, 1884",7VGSG,5053991,7VGSG,5053991
B38:1:18,"Hydropsyche silfvenii Ulmer, 1906","Ulmer, 1906",Hydropsyche,,silfvenii,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche silfvenii Ulmer, 1906",,8575488,,1439423
B38:1:19,"Hydropsyche siltalai Döhler, 1963","Döhler, 1963",Hydropsyche,,siltalai,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche siltalai Döhler, 1963",7VGSP,5054160,7VGSP,5054160
B38:1:20,"Hydropsyche tenuis Navas, 1932","Navas, 1932",Hydropsyche,,tenuis,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche tenuis Navas, 1932",7VGTB,5054017,7VGTB,5054017
B38:1:21,"Hydropsyche tobiasi Malicky, 1977","Malicky, 1977",Hydropsyche,,tobiasi,,species,,B38:1,accepted,,,,,,,,,,,Hydropsyche,,,"Hydropsyche tobiasi Malicky, 1977",7VGTK,5054214,7VGTK,5054214
B38:1:22,"Diplectrona felix McLachlan, 1878","McLachlan, 1878",Diplectrona,,felix,,species,,B38:1,accepted,,,,,,,,,,,Diplectrona,,,"Diplectrona felix McLachlan, 1878",36JCZ,1439248,36JCZ,1439248
