scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B774:1:1,Cicindelidae,,,,,,family,,B774:1,accepted,,,,,,,,,Cicindelidae,,,,,Cicindelidae,,3259940,,3792
B774:1:2,Calomera,,,,,,genus,,B774:1,accepted,,,B774:1:1,Cicindelidae,,,,,Cicindelidae,,Calomera,,Cicindelidae,Calomera,8M83M,8888931,8M83M,8888931
B774:1:3,"Calomera alboguttata (Klug, 1832)","(Klug, 1832)",Calomera,,alboguttata,,species,,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera alboguttata (Klug, 1832)",PYF7,9288035,V87C,9288035
B774:1:4,"Calomera aphrodisia (Baudi di Selve, 1864)","(Baudi di Selve, 1864)",Calomera,,aphrodisia,,species,,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera aphrodisia (Baudi di Selve, 1864)",8L4VR,9615463,8MF39,11131886
B774:1:5,"Calomera aulica (Dejean, 1831)","(Dejean, 1831)",Calomera,,aulica,,species,,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera aulica (Dejean, 1831)",PYFC,4480443,5Z4RN,4480444
B774:1:6,"Calomera aulicoides (J.R. Sahlberg, 1913)","(J.R. Sahlberg, 1913)",Calomera,,aulicoides,,species,stat. rest.,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera aulicoides (J.R. Sahlberg, 1913) stat. rest.",8L4VT,9446304,8MH3N,11118298
B774:1:7,"Calomera concolor (Dejean, 1822)","(Dejean, 1822)",Calomera,,concolor,,species,,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera concolor (Dejean, 1822)",PYFM,4480468,V87L,4480469
B774:1:8,"Calomera diania (Tschitschérine, 1903)","(Tschitschérine, 1903)",Calomera,,diania,,species,,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera diania (Tschitschérine, 1903)",PYFV,9560410,V87Q,8095879
B774:1:9,"Calomera fimbriata (Dejean, 1831)","(Dejean, 1831)",Calomera,,fimbriata,,species,,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera fimbriata (Dejean, 1831)",PYFY,9262825,5YT4G,7422096
B774:1:10,"Calomera fischeri (Adams, 1817)","(Adams, 1817)",Calomera,,fischeri,,species,,B774:1,accepted,,,B774:1:2,Calomera,,,,,Cicindelidae,,Calomera,,Cicindelidae | Calomera,"Calomera fischeri (Adams, 1817)",PYG2,4480440,V87R,6547255
