scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B487:3:1,Formicidae,,,,,,family,,B487:3,accepted,,,,,,,,,Formicidae,,,,,Formicidae,CLRKP,4342,CLRKP,4342
B487:3:2,Myrmicinae,,,,,,subfamily,,B487:3,accepted,,,B487:3:1,Formicidae,,,,,Formicidae,Myrmicinae,,,Formicidae,Myrmicinae,CMD7Z,,CMD7Z,
B487:3:3,Anergates,,,,,,genus,,B487:3,accepted,,,B487:3:2,Myrmicinae,,,,,Formicidae,Myrmicinae,Anergates,,Formicidae | Myrmicinae,Anergates,VZN,1314823,63V54,1314823
B487:3:4,Anergates atratulus,,Anergates,,atratulus,,species,,B487:3,accepted,,,B487:3:3,Anergates,,,,,Formicidae,Myrmicinae,Anergates,,Formicidae | Myrmicinae | Anergates,atratulus,DY5M,1314824,CMV7J,1314824
B487:3:5,Formicoxenus,,,,,,genus,,B487:3,accepted,,,B487:3:2,Myrmicinae,,,,,Formicidae,Myrmicinae,Formicoxenus,,Formicidae | Myrmicinae,Formicoxenus,4KSR,1317460,4KSR,1317460
B487:3:6,Formicoxenus nitidulus,,Formicoxenus,,nitidulus,,species,,B487:3,accepted,,,B487:3:5,Formicoxenus,,,,,Formicidae,Myrmicinae,Formicoxenus,,Formicidae | Myrmicinae | Formicoxenus,nitidulus,6JHKL,1317464,6JHKL,1317464
B487:3:7,Strongylognathus,,,,,,genus,,B487:3,accepted,,,B487:3:2,Myrmicinae,,,,,Formicidae,Myrmicinae,Strongylognathus,,Formicidae | Myrmicinae,Strongylognathus,7PFV,1317667,7PFV,1317667
B487:3:8,Strongylognathus testaceus,,Strongylognathus,,testaceus,,species,,B487:3,accepted,,,B487:3:7,Strongylognathus,,,,,Formicidae,Myrmicinae,Strongylognathus,,Formicidae | Myrmicinae | Strongylognathus,testaceus,534S4,1317691,534S4,1317691
B487:3:9,Tetramorium,,,,,,genus,,B487:3,accepted,,,B487:3:2,Myrmicinae,,,,,Formicidae,Myrmicinae,Tetramorium,,Formicidae | Myrmicinae,Tetramorium,63V54,1323128,63V54,1323128
B487:3:10,Tetramorium caespitum,,Tetramorium,,caespitum,,species,,B487:3,accepted,,,B487:3:9,Tetramorium,,,,,Formicidae,Myrmicinae,Tetramorium,,Formicidae | Myrmicinae | Tetramorium,caespitum,55PJV,1323381,55PJV,1323381
B487:3:11,Leptothorax,,,,,,genus,,B487:3,accepted,,,B487:3:2,Myrmicinae,,,,,Formicidae,Myrmicinae,Leptothorax,,Formicidae | Myrmicinae,Leptothorax,5DFZ,1323767,5DFZ,1323767
B487:3:12,Leptothorax acervorum,,Leptothorax,,acervorum,,species,,B487:3,accepted,,,B487:3:11,Leptothorax,,,,,Formicidae,Myrmicinae,Leptothorax,,Formicidae | Myrmicinae | Leptothorax,acervorum,3TXWD,1323916,3TXWD,1323916
B487:3:13,Leptothorax nylanderi,,Leptothorax,,nylanderi,,species,,B487:3,accepted,,,B487:3:11,Leptothorax,,,,,Formicidae,Myrmicinae,Leptothorax,,Formicidae | Myrmicinae | Leptothorax,nylanderi,3TY48,1323853,CMZRK,1323853
B487:3:14,Leptothorax tuberum,,Leptothorax,,tuberum,,species,,B487:3,accepted,,,B487:3:11,Leptothorax,,,,,Formicidae,Myrmicinae,Leptothorax,,Formicidae | Myrmicinae | Leptothorax,tuberum,3TY7N,1323982,CMZZS,1323982
B487:3:15,Leptothorax interruptus,,Leptothorax,,interruptus,,species,,B487:3,accepted,,,B487:3:11,Leptothorax,,,,,Formicidae,Myrmicinae,Leptothorax,,Formicidae | Myrmicinae | Leptothorax,interruptus,3TY29,1324175,CMZL5,1324175
B487:3:16,Solenopsis,,,,,,genus,,B487:3,accepted,,,B487:3:2,Myrmicinae,,,,,Formicidae,Myrmicinae,Solenopsis,,Formicidae | Myrmicinae,Solenopsis,7JFX,9107211,7JFX,9107211
B487:3:17,Solenopsis fugax,,Solenopsis,,fugax,,species,,B487:3,accepted,,,B487:3:16,Solenopsis,,,,,Formicidae,Myrmicinae,Solenopsis,,Formicidae | Myrmicinae | Solenopsis,fugax,4Y6DS,5035204,4Y6DS,5035204
B487:3:18,Myrmica,,,,,,genus,,B487:3,accepted,,,B487:3:2,Myrmicinae,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae,Myrmica,5WP9,1318775,5WP9,1318775
B487:3:19,Myrmica sulcinodis,,Myrmica,,sulcinodis,,species,,B487:3,accepted,,,B487:3:18,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmica,sulcinodis,45CSP,1318917,45CSP,1318917
B487:3:20,Myrmica ruginodis,,Myrmica,,ruginodis,,species,,B487:3,accepted,,,B487:3:18,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmica,ruginodis,45CS3,1318848,45CS3,1318848
