scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1674:1:1,Acanthothrips nodicornis,,Acanthothrips,,nodicornis,,species,,B1674:1,accepted,,,,,,,,,,,Acanthothrips,,,Acanthothrips nodicornis,92CW,1420401,92CW,1420401
B1674:1:2,Aeolothrips albicinctus,,Aeolothrips,,albicinctus,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips albicinctus,64XLZ,1421008,64XLZ,1421008
B1674:1:3,Aeolothrips astutus,,Aeolothrips,,astutus,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips astutus,659NF,4424249,659NF,4424249
B1674:1:4,Aeolothrips ericae,,Aeolothrips,,ericae,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips ericae,64XN7,1421010,64XN7,1421010
B1674:1:5,Aeolothrips fasciatus,,Aeolothrips,,fasciatus,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips fasciatus,64XMX,1420978,64XMX,1420978
B1674:1:6,Aeolothrips gloriosus,,Aeolothrips,,gloriosus,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips gloriosus,64XMZ,4424245,64XMZ,4424245
B1674:1:7,Aeolothrips intermedius,,Aeolothrips,,intermedius,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips intermedius,659P2,1420998,659P2,1420998
B1674:1:8,Aeolothrips manteli,,Aeolothrips,,manteli,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips manteli,659NZ,4424266,659NZ,4424266
B1674:1:9,Aeolothrips melaleucus,,Aeolothrips,,melaleucus,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips melaleucus,659PG,1421005,659PG,1421005
B1674:1:10,Aeolothrips propinquus,,Aeolothrips,,propinquus,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips propinquus,659Q6,4424283,659Q6,4424283
B1674:1:11,Aeolothrips versicolor,,Aeolothrips,,versicolor,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips versicolor,659QJ,4424254,659QJ,4424254
B1674:1:12,Aeolothrips vittatus,,Aeolothrips,,vittatus,,species,,B1674:1,accepted,,,,,,,,,,,Aeolothrips,,,Aeolothrips vittatus,64Y2L,1420991,64Y2L,1420991
B1674:1:13,Anaphothrips badius,,Anaphothrips,,badius,,species,,B1674:1,accepted,,,,,,,,,,,Anaphothrips,,,Anaphothrips badius,DFK6,4423679,DFK6,4423679
B1674:1:14,Anaphothrips obscurus,,Anaphothrips,,obscurus,,species,,B1674:1,accepted,,,,,,,,,,,Anaphothrips,,,Anaphothrips obscurus,DFMP,1420576,DFMP,1420576
B1674:1:15,Apterothrips secticornis,,Apterothrips,,secticornis,,species,,B1674:1,accepted,,,,,,,,,,,Apterothrips,,,Apterothrips secticornis,FYV6,1420819,FYV6,1420819
B1674:1:16,Aptinothrips elegans,,Aptinothrips,,elegans,,species,,B1674:1,accepted,,,,,,,,,,,Aptinothrips,,,Aptinothrips elegans,FZ69,4424002,FZ69,4424002
