scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2018:1:1,Coleoptera,,,,,,order,,B2018:1,accepted,,,,,,,,Coleoptera,,,,,,Coleoptera,C2L,1470,C2L,1470
B2018:1:2,Aderidae,,,,,,family,,B2018:1,accepted,,,B2018:1:1,Coleoptera,,,,Coleoptera,Aderidae,,,,Coleoptera,Aderidae,KTWNQ,1047172,KTWNQ,1047172
B2018:1:3,Cobososia,,,,,,genus,,B2018:1,accepted,,,B2018:1:2,Aderidae,,,,Coleoptera,Aderidae,,Cobososia,,Coleoptera | Aderidae,Cobososia,,3261396,,3261396
B2018:1:4,"Cobososia angulithorax (Desbr. des Loges, 1881)","(Desbr. des Loges, 1881)",Cobososia,,angulithorax,,species,,B2018:1,accepted,,,B2018:1:3,Cobososia,,,,Coleoptera,Aderidae,,Cobososia,,Coleoptera | Aderidae | Cobososia,"Cobososia angulithorax (Desbr. des Loges, 1881)",,5751268,,5751268
B2018:1:5,"Cobososia pallescens (Wollaston, 1854)","(Wollaston, 1854)",Cobososia,,pallescens,,species,,B2018:1,accepted,,,B2018:1:3,Cobososia,,,,Coleoptera,Aderidae,,Cobososia,,Coleoptera | Aderidae | Cobososia,"Cobososia pallescens (Wollaston, 1854)",,5751264,,5751264
B2018:1:6,Euglenes,,,,,,genus,,B2018:1,accepted,,,B2018:1:2,Aderidae,,,,Coleoptera,Aderidae,,Euglenes,,Coleoptera | Aderidae,Euglenes,KVBVR,1047215,KVBVR,1047215
B2018:1:7,"Euglenes oculatissimus (Wollaston, 1864)","(Wollaston, 1864)",Euglenes,,oculatissimus,,species,,B2018:1,accepted,,,B2018:1:6,Euglenes,,,,Coleoptera,Aderidae,,Euglenes,,Coleoptera | Aderidae | Euglenes,"Euglenes oculatissimus (Wollaston, 1864)",,4458669,,4458669
B2018:1:8,"Euglenes wollastoni Israelson, 1971","Israelson, 1971",Euglenes,,wollastoni,,species,,B2018:1,accepted,,,B2018:1:6,Euglenes,,,,Coleoptera,Aderidae,,Euglenes,,Coleoptera | Aderidae | Euglenes,"Euglenes wollastoni Israelson, 1971",,4458665,,4458665
B2018:1:9,Vanonus,,,,,,genus,,B2018:1,accepted,,,B2018:1:2,Aderidae,,,,Coleoptera,Aderidae,,Vanonus,,Coleoptera | Aderidae,Vanonus,,1047173,,1047173
B2018:1:10,Vanonus brevicornis,,Vanonus,,brevicornis,,species,,B2018:1,accepted,,,B2018:1:9,Vanonus,,,,Coleoptera,Aderidae,,Vanonus,,Coleoptera | Aderidae | Vanonus,Vanonus brevicornis,,4458654,,4458654
B2018:1:11,"Vanonus brevicornis subsp. rotundaticollis Isr., 1971","Isr., 1971",Vanonus,,brevicornis,rotundaticollis,subspecies,,B2018:1,accepted,,,B2018:1:10,Vanonus brevicornis,,,,Coleoptera,Aderidae,,Vanonus,,Coleoptera | Aderidae | Vanonus | Vanonus brevicornis,"Vanonus brevicornis rotundaticollis Isr., 1971",,4458658,,4458658
B2018:1:12,Anthicidae,,,,,,family,,B2018:1,accepted,,,B2018:1:1,Coleoptera,,,,Coleoptera,Anthicidae,,,,Coleoptera,Anthicidae,KTYMT,7771,KTYMT,7771
B2018:1:13,Anthelephila,,,,,,genus,,B2018:1,accepted,,,B2018:1:12,Anthicidae,,,,Coleoptera,Anthicidae,,Anthelephila,,Coleoptera | Anthicidae,Anthelephila,KTYGS,1047042,KTYGS,1047042
B2018:1:14,"Anthelephila caeruleipennis (Laf.-Sénect., 1847)","(Laf.-Sénect., 1847)",Anthelephila,,caeruleipennis,,species,,B2018:1,accepted,,,B2018:1:13,Anthelephila,,,,Coleoptera,Anthicidae,,Anthelephila,,Coleoptera | Anthicidae | Anthelephila,"Anthelephila caeruleipennis (Laf.-Sénect., 1847)",,4458234,,4458234
B2018:1:15,"Anthelephila caeruleipennis subsp. caeruleipennis (Laf.-Sénect., 1847)","(Laf.-Sénect., 1847)",Anthelephila,,caeruleipennis,caeruleipennis,subspecies,,B2018:1,accepted,,,B2018:1:14,"Anthelephila caeruleipennis (Laf.-Sénect., 1847)",,,,Coleoptera,Anthicidae,,Anthelephila,,Coleoptera | Anthicidae | Anthelephila | Anthelephila caeruleipennis,"Anthelephila caeruleipennis caeruleipennis (Laf.-Sénect., 1847)",,4458235,,4458235
B2018:1:16,"Anthelephila pedestris (Rosi, 1790)","(Rosi, 1790)",Anthelephila,,pedestris,,species,,B2018:1,accepted,,,B2018:1:13,Anthelephila,,,,Coleoptera,Anthicidae,,Anthelephila,,Coleoptera | Anthicidae | Anthelephila,"Anthelephila pedestris (Rosi, 1790)",,4458245,,4458245
B2018:1:17,Anthicus,,,,,,genus,,B2018:1,accepted,,,B2018:1:12,Anthicidae,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae,Anthicus,KTYMX,1046876,KTYMX,1046876
B2018:1:18,"Anthicus crinitus Laferté-Sénectère, 1949","Laferté-Sénectère, 1949",Anthicus,,crinitus,,species,,B2018:1,accepted,,,B2018:1:17,Anthicus,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus,"Anthicus crinitus Laferté-Sénectère, 1949",,1046911,,1046911
B2018:1:19,"Anthicus guttifer Wollaston, 1864","Wollaston, 1864",Anthicus,,guttifer,,species,,B2018:1,accepted,,,B2018:1:17,Anthicus,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus,"Anthicus guttifer Wollaston, 1864",,4458062,,4458062
B2018:1:20,"Anthicus lapidosus Wollaston, 1864","Wollaston, 1864",Anthicus,,lapidosus,,species,,B2018:1,accepted,,,B2018:1:17,Anthicus,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus,"Anthicus lapidosus Wollaston, 1864",,4458040,,4458040
B2018:1:21,"Anthicus latens Bonadona, 1977","Bonadona, 1977",Anthicus,,latens,,species,,B2018:1,accepted,,,B2018:1:17,Anthicus,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus,"Anthicus latens Bonadona, 1977",,,,
B2018:1:22,"Anthicus lubbocki Wollaston, 1857","Wollaston, 1857",Anthicus,,lubbocki,,species,,B2018:1,accepted,,,B2018:1:17,Anthicus,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus,"Anthicus lubbocki Wollaston, 1857",,4458010,,4458010
B2018:1:23,"Anthicus ophthalmicus Rottenberg, 1870","Rottenberg, 1870",Anthicus,,ophthalmicus,,species,,B2018:1,accepted,,,B2018:1:17,Anthicus,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus,"Anthicus ophthalmicus Rottenberg, 1870",,4458049,,4458049
B2018:1:24,"Anthicus tristis Schmidt, 1842","Schmidt, 1842",Anthicus,,tristis,,species,,B2018:1,accepted,,,B2018:1:17,Anthicus,,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus,"Anthicus tristis Schmidt, 1842",,4457995,,4457995
B2018:1:25,"Anthicus tristis subsp. tristis Schmidt, 1842","Schmidt, 1842",Anthicus,,tristis,tristis,subspecies,,B2018:1,accepted,,,B2018:1:24,"Anthicus tristis Schmidt, 1842",,,,Coleoptera,Anthicidae,,Anthicus,,Coleoptera | Anthicidae | Anthicus | Anthicus tristis,"Anthicus tristis tristis Schmidt, 1842",,4457996,,4457996
B2018:1:26,Aulacoderus,,,,,,genus,,B2018:1,accepted,,,B2018:1:12,Anthicidae,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae,Aulacoderus,,4404501,,4404501
B2018:1:27,"Aulacoderus bucheti Pic, 1903","Pic, 1903",Aulacoderus,,bucheti,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus bucheti Pic, 1903",,,,
B2018:1:28,"Aulacoderus canariensis (Wollaston, 1864)","(Wollaston, 1864)",Aulacoderus,,canariensis,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus canariensis (Wollaston, 1864)",,4457899,,4457899
B2018:1:29,"Aulacoderus crenulifer Kejval, 2017","Kejval, 2017",Aulacoderus,,crenulifer,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus crenulifer Kejval, 2017",,,,
B2018:1:30,"Aulacoderus kormosi Kejval, 2017","Kejval, 2017",Aulacoderus,,kormosi,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus kormosi Kejval, 2017",,,,
B2018:1:31,"Aulacoderus polygoni Kejval, 2017","Kejval, 2017",Aulacoderus,,polygoni,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus polygoni Kejval, 2017",,,,
B2018:1:32,"Aulacoderus scydmaenoides (Wollaston, 1864)","(Wollaston, 1864)",Aulacoderus,,scydmaenoides,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus scydmaenoides (Wollaston, 1864)",,4457910,,4457910
B2018:1:33,"Aulacoderus setifer Kejval, 2017","Kejval, 2017",Aulacoderus,,setifer,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus setifer Kejval, 2017",,,,
B2018:1:34,"Aulacoderus sibilans Kejval, 2017","Kejval, 2017",Aulacoderus,,sibilans,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus sibilans Kejval, 2017",,,,
B2018:1:35,"Aulacoderus vulcanicus Kejval, 2017","Kejval, 2017",Aulacoderus,,vulcanicus,,species,,B2018:1,accepted,,,B2018:1:26,Aulacoderus,,,,Coleoptera,Anthicidae,,Aulacoderus,,Coleoptera | Anthicidae | Aulacoderus,"Aulacoderus vulcanicus Kejval, 2017",,,,
B2018:1:36,Cordicomus,,,,,,genus,,B2018:1,accepted,,,B2018:1:12,Anthicidae,,,,Coleoptera,Anthicidae,,Cordicomus,,Coleoptera | Anthicidae,Cordicomus,,4406246,,4406246
B2018:1:37,"Cordicomus instabilis (Schmidt, 1842)","(Schmidt, 1842)",Cordicomus,,instabilis,,species,,B2018:1,accepted,,,B2018:1:36,Cordicomus,,,,Coleoptera,Anthicidae,,Cordicomus,,Coleoptera | Anthicidae | Cordicomus,"Cordicomus instabilis (Schmidt, 1842)",,4457979,,6998096
B2018:1:38,"Cordicomus instabilis subsp. instabilis (Schmidt, 1842)","(Schmidt, 1842)",Cordicomus,,instabilis,instabilis,subspecies,,B2018:1,accepted,,,B2018:1:37,"Cordicomus instabilis (Schmidt, 1842)",,,,Coleoptera,Anthicidae,,Cordicomus,,Coleoptera | Anthicidae | Cordicomus | Cordicomus instabilis,"Cordicomus instabilis instabilis (Schmidt, 1842)",,7343338,,9317791
B2018:1:39,"Cordicomus litoralis (Wollaston, 1854)","(Wollaston, 1854)",Cordicomus,,litoralis,,species,,B2018:1,accepted,,,B2018:1:36,Cordicomus,,,,Coleoptera,Anthicidae,,Cordicomus,,Coleoptera | Anthicidae | Cordicomus,"Cordicomus litoralis (Wollaston, 1854)",,4457973,,6998097
B2018:1:40,"Cordicomus notoxoides (Wollaston, 1864)","(Wollaston, 1864)",Cordicomus,,notoxoides,,species,,B2018:1,accepted,,,B2018:1:36,Cordicomus,,,,Coleoptera,Anthicidae,,Cordicomus,,Coleoptera | Anthicidae | Cordicomus,"Cordicomus notoxoides (Wollaston, 1864)",,4457992,,4457992
B2018:1:41,"Cordicomus opaculus (Wollaston, 1864)","(Wollaston, 1864)",Cordicomus,,opaculus,,species,,B2018:1,accepted,,,B2018:1:36,Cordicomus,,,,Coleoptera,Anthicidae,,Cordicomus,,Coleoptera | Anthicidae | Cordicomus,"Cordicomus opaculus (Wollaston, 1864)",,4457969,,4457969
B2018:1:42,"Cordicomus opaculus subsp. opaculus (Wollaston, 1864)","(Wollaston, 1864)",Cordicomus,,opaculus,opaculus,subspecies,,B2018:1,accepted,,,B2018:1:41,"Cordicomus opaculus (Wollaston, 1864)",,,,Coleoptera,Anthicidae,,Cordicomus,,Coleoptera | Anthicidae | Cordicomus | Cordicomus opaculus,"Cordicomus opaculus opaculus (Wollaston, 1864)",,,,
B2018:1:43,Cyclodinus,,,,,,genus,,B2018:1,accepted,,,B2018:1:12,Anthicidae,,,,Coleoptera,Anthicidae,,Cyclodinus,,Coleoptera | Anthicidae,Cyclodinus,,1046988,,1046988
B2018:1:44,"Cyclodinus constrictus (Curtis, 1838)","(Curtis, 1838)",Cyclodinus,,constrictus,,species,,B2018:1,accepted,,,B2018:1:43,Cyclodinus,,,,Coleoptera,Anthicidae,,Cyclodinus,,Coleoptera | Anthicidae | Cyclodinus,"Cyclodinus constrictus (Curtis, 1838)",,4458127,,4458127
B2018:1:45,"Cyclodinus constrictus subsp. constrictus (Curtis, 1838)","(Curtis, 1838)",Cyclodinus,,constrictus,constrictus,subspecies,,B2018:1,accepted,,,B2018:1:44,"Cyclodinus constrictus (Curtis, 1838)",,,,Coleoptera,Anthicidae,,Cyclodinus,,Coleoptera | Anthicidae | Cyclodinus | Cyclodinus constrictus,"Cyclodinus constrictus constrictus (Curtis, 1838)",,9237092,,9237092
B2018:1:46,"Cyclodinus debilis (LaFerté-Sénectère, 1849)","(LaFerté-Sénectère, 1849)",Cyclodinus,,debilis,,species,,B2018:1,accepted,,,B2018:1:43,Cyclodinus,,,,Coleoptera,Anthicidae,,Cyclodinus,,Coleoptera | Anthicidae | Cyclodinus,"Cyclodinus debilis (LaFerté-Sénectère, 1849)",,4458131,,4458131
