scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2241:2:1,Ponerinae Lap.,Lap.,,,,,subfamily,,B2241:2,accepted,,,,,,,,,,Ponerinae,,,,PONERINAE Lap.,CMJV8,,CMJV8,
B2241:2:2,Ponera,,,,,,genus,,B2241:2,accepted,,,B2241:2:1,Ponerinae Lap.,,,,,,Ponerinae,Ponera,,Ponerinae,Ponera,63NZ7,1317227,63NZ7,1317227
B2241:2:3,Ponera abeillei André,André,Ponera,,abeillei,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,abeillei André,CMJCD,7734709,3NXZ9,1326643
B2241:2:4,Ponera lesnei Bondr.,Bondr.,Ponera,,lesnei,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,lesnei Bondr.,CMJKX,9220281,6N379,1326756
B2241:2:5,Ponera parva Bondr.,Bondr.,Ponera,,parva,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,parva Bondr.,CMJNL,,3NY3Y,
B2241:2:6,Ponera ragusai Em.,Em.,Ponera,,ragusai,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,ragusai Em.,CMJPM,7850945,6N379,1326756
B2241:2:7,Ponera coarctata Latr.,Latr.,Ponera,,coarctata,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,coarctata Latr.,4LTMW,5035388,4LTMW,5035388
B2241:2:8,Ponera coarctata var. testacea Em.,Em.,Ponera,,coarctata,testacea,variety,,B2241:2,accepted,,,B2241:2:7,Ponera coarctata Latr.,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera | Ponera coarctata,coarctata var. testacea Em.,CMJFD,9514944,CMJS6,7758978
B2241:2:9,Ponera coarctata var. boerorum FOrel,FOrel,Ponera,,coarctata,boerorum,variety,,B2241:2,accepted,,,B2241:2:7,Ponera coarctata Latr.,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera | Ponera coarctata,coarctata var. boerorum FOrel,CMJF5,,3NXZL,
B2241:2:10,Ponera eduardi Forel,Forel,Ponera,,eduardi,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,eduardi Forel,CMJGY,7955582,3NY28,1326693
B2241:2:11,Ponera punctatissima Rog.,Rog.,Ponera,,punctatissima,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,punctatissima Rog.,CMJP8,5762425,3NY46,1326634
B2241:2:12,Ponera opacipes Mayr,Mayr,Ponera,,opacipes,,species,,B2241:2,accepted,,,B2241:2:2,Ponera,,,,,,Ponerinae,Ponera,,Ponerinae | Ponera,opacipes Mayr,,,,
B2241:2:13,Ectatomma,,,,,,genus,,B2241:2,accepted,,,B2241:2:1,Ponerinae Lap.,,,,,,Ponerinae,Ectatomma,,Ponerinae,Ectatomma,62QJ6,1314135,62QJ6,1314135
B2241:2:14,Ectatomma regulare Mayr,Mayr,Ectatomma,,regulare,,species,,B2241:2,accepted,,,B2241:2:13,Ectatomma,,,,,,Ponerinae,Ectatomma,,Ponerinae | Ectatomma,regulare Mayr,CLPYQ,,3GJRY,
B2241:2:15,Diacamma,,,,,,genus,,B2241:2,accepted,,,B2241:2:1,Ponerinae Lap.,,,,,,Ponerinae,Diacamma,,Ponerinae,Diacamma,43YZ,1319078,43YZ,1319078
B2241:2:16,Diacamma rugosum,,Diacamma,,rugosum,,species,,B2241:2,accepted,,,B2241:2:15,Diacamma,,,,,,Ponerinae,Diacamma,,Ponerinae | Diacamma,rugosum,6CP7L,1319092,6CP7L,1319092
B2241:2:17,Diacamma rugosum subsp. vagans,,Diacamma,,rugosum,vagans,subspecies,,B2241:2,accepted,,,B2241:2:16,Diacamma rugosum,,,,,,Ponerinae,Diacamma,,Ponerinae | Diacamma | Diacamma rugosum,rugosum subsp. vagans,CLQQD,,CLQQS,
B2241:2:18,Diacamma rugosum var. indica Forel,Forel,Diacamma,,rugosum,indica,variety,,B2241:2,accepted,,,B2241:2:17,Diacamma rugosum subsp. vagans,,,,,,Ponerinae,Diacamma,,Ponerinae | Diacamma | Diacamma rugosum | Diacamma rugosum subsp. vagans,rugosum var. indica Forel,CLQPX,,CLQP6,
B2241:2:19,Neoponera,,,,,,genus,,B2241:2,accepted,,,B2241:2:1,Ponerinae Lap.,,,,,,Ponerinae,Neoponera,,Ponerinae,Neoponera,CMDMJ,4674010,CMDMJ,4674010
B2241:2:20,Neoponera theresiae Forel,Forel,Neoponera,,theresiae,,species,,B2241:2,accepted,,,B2241:2:19,Neoponera,,,,,,Ponerinae,Neoponera,,Ponerinae | Neoponera,theresiae Forel,CMDQD,,CMDQD,
B2241:2:21,Anochetus,,,,,,genus,,B2241:2,accepted,,,B2241:2:1,Ponerinae Lap.,,,,,,Ponerinae,Anochetus,,Ponerinae,Anochetus,WNN,1319461,WNN,1319461
B2241:2:22,Anochetus mayri Em.,Em.,Anochetus,,mayri,,species,,B2241:2,accepted,,,B2241:2:21,Anochetus,,,,,,Ponerinae,Anochetus,,Ponerinae | Anochetus,Mayri Em.,6749T,1319502,6749T,1319502
B2241:2:23,Brachyponera,,,,,,genus,,B2241:2,accepted,,,B2241:2:1,Ponerinae Lap.,,,,,,Ponerinae,Brachyponera,,Ponerinae,Brachyponera,CLBDM,4673668,CLBDM,4673668
B2241:2:24,Brachyponera solitaria F. Sm.,F. Sm.,Brachyponera,,solitaria,,species,,B2241:2,accepted,,,B2241:2:23,Brachyponera,,,,,,Ponerinae,Brachyponera,,Ponerinae | Brachyponera,solitaria F. Sm.,,,,
B2241:2:25,Odontomachus,,,,,,genus,,B2241:2,accepted,,,B2241:2:1,Ponerinae Lap.,,,,,,Ponerinae,Odontomachus,,Ponerinae,Odontomachus,66Y3,1317162,66Y3,1317162
B2241:2:26,Odontomachus haematodes L.,L.,Odontomachus,,haematodes,,species,,B2241:2,accepted,,,B2241:2:25,Odontomachus,,,,,,Ponerinae,Odontomachus,,Ponerinae | Odontomachus,haematodes L.,48QBS,7805206,48QBS,7805206
B2241:2:27,Myrmicinae Lap.,Lap.,,,,,subfamily,,B2241:2,accepted,,,,,,,,,,Myrmicinae,,,,MYRMICINAE Lap.,CMD7Z,,CMD7Z,
B2241:2:28,Anergates,,,,,,genus,,B2241:2,accepted,,,B2241:2:27,Myrmicinae Lap.,,,,,,Myrmicinae,Anergates,,Myrmicinae,Anergates,VZN,1314823,63V54,1314823
B2241:2:29,Anergates atratulus Schenck.,Schenck.,Anergates,,atratulus,,species,,B2241:2,accepted,,,B2241:2:28,Anergates,,,,,,Myrmicinae,Anergates,,Myrmicinae | Anergates,atratulus Schenck.,DY5M,1314824,CMV7J,1314824
B2241:2:30,Cremastogaster,,,,,,genus,,B2241:2,accepted,,,B2241:2:27,Myrmicinae Lap.,,,,,,Myrmicinae,Cremastogaster,,Myrmicinae,Cremastogaster,,11836040,,11836040
