scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B714:1:1,Coreidae,,,,,,family,,B714:1,accepted,,,,,,,,,Coreidae,,,,,Coreidae,8NKJF,9649,8NKJF,9649
B714:1:2,Arenocoris,,,,,,genus,,B714:1,accepted,,,B714:1:1,Coreidae,,,,,Coreidae,,Arenocoris,,Coreidae,Arenocoris,8NM3C,4391585,8NM3C,4391585
B714:1:3,Arenocoris falleni,,Arenocoris,,falleni,,species,,B714:1,accepted,,,B714:1:2,Arenocoris,,,,,Coreidae,,Arenocoris,,Coreidae | Arenocoris,Arenocoris falleni,GFN8,4391587,GFN8,4391587
B714:1:4,Arenocoris waltli,,Arenocoris,,waltli,,species,,B714:1,accepted,,,B714:1:2,Arenocoris,,,,,Coreidae,,Arenocoris,,Coreidae | Arenocoris,Arenocoris waltli,5VRDM,4391597,5VRDM,4391597
B714:1:5,Bathysolen,,,,,,genus,,B714:1,accepted,,,B714:1:1,Coreidae,,,,,Coreidae,,Bathysolen,,Coreidae,Bathysolen,8NMDQ,4391661,8NMDQ,4391661
B714:1:6,Bathysolen nubilus,,Bathysolen,,nubilus,,species,,B714:1,accepted,,,B714:1:5,Bathysolen,,,,,Coreidae,,Bathysolen,,Coreidae | Bathysolen,Bathysolen nubilus,KYCN,4391663,KYCN,4391663
B714:1:7,Ceraleptus,,,,,,genus,,B714:1,accepted,,,B714:1:1,Coreidae,,,,,Coreidae,,Ceraleptus,,Coreidae,Ceraleptus,8NMYV,2050009,8NMYV,2050009
B714:1:8,Ceraleptus gracilicornis,,Ceraleptus,,gracilicornis,,species,,B714:1,accepted,,,B714:1:7,Ceraleptus,,,,,Coreidae,,Ceraleptus,,Coreidae | Ceraleptus,Ceraleptus gracilicornis,SGGN,2050012,SGGN,2050012
B714:1:9,Ceraleptus lividus,,Ceraleptus,,lividus,,species,,B714:1,accepted,,,B714:1:7,Ceraleptus,,,,,Coreidae,,Ceraleptus,,Coreidae | Ceraleptus,Ceraleptus lividus,SGGQ,4391506,SGGQ,4391506
B714:1:10,Coreus,,,,,,genus,,B714:1,accepted,,,B714:1:1,Coreidae,,,,,Coreidae,,Coreus,,Coreidae,Coreus,8NNFP,2049958,8NNFP,2049958
