scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B385:1:1,Carica,,,,,,genus,,B385:1,accepted,,,,,,,,,,,Carica,,,Carica,3HJL,2874482,3HJL,2874482
B385:1:2,Carica papaya,,Carica,,papaya,,species,,B385:1,accepted,,,B385:1:1,Carica,,,,,,,Carica,,Carica,Carica papaya,RCZK,2874484,RCZK,2874484
B385:1:3,Cylicomorpha,,,,,,genus,,B385:1,accepted,,,,,,,,,,,Cylicomorpha,,,Cylicomorpha,3Y7Y,7269690,3Y7Y,7269690
B385:1:4,Cylicomorpha parviflora,,Cylicomorpha,,parviflora,,species,,B385:1,accepted,,,B385:1:3,Cylicomorpha,,,,,,,Cylicomorpha,,Cylicomorpha,Cylicomorpha parviflora,3322J,3838712,3322J,3838712
B385:1:5,Cylicomorpha solmsii,,Cylicomorpha,,solmsii,,species,,B385:1,accepted,,,B385:1:3,Cylicomorpha,,,,,,,Cylicomorpha,,Cylicomorpha,Cylicomorpha solmsii,3322K,3838703,3322K,3838703
B385:1:6,Horovitzia,,,,,,genus,,B385:1,accepted,,,,,,,,,,,Horovitzia,,,Horovitzia,5TB22,7269686,3HJL,7269686
B385:1:7,Horovitzia cnidoscoloides,,Horovitzia,,cnidoscoloides,,species,,B385:1,accepted,,,B385:1:6,Horovitzia,,,,,,,Horovitzia,,Horovitzia,Horovitzia cnidoscoloides,3MQ7J,3838679,RCYC,3838674
B385:1:8,Jacaratia,,,,,,genus,,B385:1,accepted,,,,,,,,,,,Jacaratia,,,Jacaratia,563F,7269679,563F,7269679
B385:1:9,Jacaratia chocoensis,,Jacaratia,,chocoensis,,species,,B385:1,accepted,,,B385:1:8,Jacaratia,,,,,,,Jacaratia,,Jacaratia,Jacaratia chocoensis,6NDH5,3838630,6NDH5,3838630
B385:1:10,Jacaratia corumbensis,,Jacaratia,,corumbensis,,species,,B385:1,accepted,,,B385:1:8,Jacaratia,,,,,,,Jacaratia,,Jacaratia,Jacaratia corumbensis,3QJ5C,3838829,3QJ5C,3838829
B385:1:11,Jacaratia digitata,,Jacaratia,,digitata,,species,,B385:1,accepted,,,B385:1:8,Jacaratia,,,,,,,Jacaratia,,Jacaratia,Jacaratia digitata,6NDGS,3838792,6NDGS,3838792
B385:1:12,Jacaratia dolichaula,,Jacaratia,,dolichaula,,species,,B385:1,accepted,,,B385:1:8,Jacaratia,,,,,,,Jacaratia,,Jacaratia,Jacaratia dolichaula,3QJ5G,3838761,3QJ5G,3838761
B385:1:13,Jacaratia heptaphylla,,Jacaratia,,heptaphylla,,species,,B385:1,accepted,,,B385:1:8,Jacaratia,,,,,,,Jacaratia,,Jacaratia,Jacaratia heptaphylla,3QJ5J,7269692,3QJ5J,7269692
B385:1:14,Jacaratia mexicana,,Jacaratia,,mexicana,,species,,B385:1,accepted,,,B385:1:8,Jacaratia,,,,,,,Jacaratia,,Jacaratia,Jacaratia mexicana,3QJ5K,3838727,3QJ5K,3838727
B385:1:15,Jacaratia spinosa,,Jacaratia,,spinosa,,species,,B385:1,accepted,,,B385:1:8,Jacaratia,,,,,,,Jacaratia,,Jacaratia,Jacaratia spinosa,3QJ5M,7269688,3QJ5M,7269688
B385:1:16,Jarilla,,,,,,genus,,B385:1,accepted,,,,,,,,,,,Jarilla,,,Jarilla,56DH,2874489,56DH,2874489
B385:1:17,Jarilla caudata,,Jarilla,,caudata,,species,,B385:1,accepted,,,B385:1:16,Jarilla,,,,,,,Jarilla,,Jarilla,Jarilla caudata,3QM56,3838676,3QM56,3838676
B385:1:18,Jarilla chocola,,Jarilla,,chocola,,species,,B385:1,accepted,,,B385:1:16,Jarilla,,,,,,,Jarilla,,Jarilla,Jarilla chocola,3QM57,2874491,3QM57,2874491
B385:1:19,Jarilla heterophylla,,Jarilla,,heterophylla,,species,,B385:1,accepted,,,B385:1:16,Jarilla,,,,,,,Jarilla,,Jarilla,Jarilla heterophylla,3QM58,2874490,3QM58,2874490
B385:1:20,Vasconcellea,,,,,,genus,,B385:1,accepted,,,,,,,,,,,Vasconcellea,,,Vasconcellea,8622,7106306,8622,7106306
B385:1:21,Vasconcellea candicans,,Vasconcellea,,candicans,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea candicans,7FJ3W,3838766,7FJ3W,3838766
B385:1:22,Vasconcellea cauliflora,,Vasconcellea,,cauliflora,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea cauliflora,7FJ48,3838758,7FJ48,3838758
B385:1:23,Vasconcellea chilensis,,Vasconcellea,,chilensis,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea chilensis,7FJ47,3838724,7FJ47,3838724
B385:1:24,Vasconcellea crassipetala,,Vasconcellea,,crassipetala,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea crassipetala,7FJ46,3838705,7FJ46,3838705
B385:1:25,Vasconcellea glandulosa,,Vasconcellea,,glandulosa,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea glandulosa,7FJ45,3838671,7FJ45,3838671
B385:1:26,Vasconcellea goudotiana,,Vasconcellea,,goudotiana,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea goudotiana,7FJ3S,3838660,7FJ3S,3838660
B385:1:27,Vasconcellea horovitziana,,Vasconcellea,,horovitziana,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea horovitziana,7FJ42,3838763,7FJ42,3838763
B385:1:28,Vasconcellea longiflora,,Vasconcellea,,longiflora,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea longiflora,7FJ29,3838731,7FJ29,3838731
B385:1:29,Vasconcellea microcarpa,,Vasconcellea,,microcarpa,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea microcarpa,7FJ27,7269680,7FJ27,7269680
B385:1:30,Vasconcellea monoica,,Vasconcellea,,monoica,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea monoica,7FJ2F,3838628,7FJ2F,3838628
B385:1:31,Vasconcellea omnilingua,,Vasconcellea,,omnilingua,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea omnilingua,7FJ2D,3838824,7FJ2D,3838824
B385:1:32,Vasconcellea palandensis,,Vasconcellea,,palandensis,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea palandensis,7FJ2C,3838806,7FJ2C,3838806
B385:1:33,Vasconcellea parviflora,,Vasconcellea,,parviflora,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea parviflora,7FJ2B,3838791,7FJ2B,3838791
B385:1:34,Vasconcellea pubescens,,Vasconcellea,,pubescens,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea pubescens,7FJ2M,3838768,7FJ2M,3838768
B385:1:35,Vasconcellea pulchra,,Vasconcellea,,pulchra,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea pulchra,7FJ2L,3838755,7FJ2L,3838755
B385:1:36,Vasconcellea quercifolia,,Vasconcellea,,quercifolia,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea quercifolia,7FJ2K,3838736,7FJ2K,3838736
B385:1:37,Vasconcellea sphaerocarpa,,Vasconcellea,,sphaerocarpa,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea sphaerocarpa,7FJ2J,3838718,7FJ2J,3838718
B385:1:38,Vasconcellea sprucei,,Vasconcellea,,sprucei,,species,,B385:1,accepted,,,B385:1:20,Vasconcellea,,,,,,,Vasconcellea,,Vasconcellea,Vasconcellea sprucei,7FJ2H,3838697,7FJ2H,3838697
