scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1745:1:1,Equisetaceae,,,,,,family,,B1745:1,accepted,,,,,,,,,Equisetaceae,,,,,Equisetaceeën,B8VB5,3105,B8VB5,3105
B1745:1:2,Equisetum Trn.,Trn.,,,,,genus,,B1745:1,accepted,,,B1745:1:1,Equisetaceae,,,,,Equisetaceae,,Equisetum,,Equisetaceae,Equisetum Trn.,B8VQ5,2687913,B8VQ5,2687913
B1745:1:3,Equisetum silvaticum L.,L.,Equisetum,,silvaticum,,species,,B1745:1,accepted,,,B1745:1:2,Equisetum Trn.,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,silvaticum L.,B9LTW,2687929,B9LTW,2687929
B1745:1:4,Equisetum arvense L.,L.,Equisetum,,arvense,,species,,B1745:1,accepted,,,B1745:1:2,Equisetum Trn.,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,arvense L.,B9LTL,7924597,B9LTL,7924597
B1745:1:5,Equisetum maximum Lmk.,Lmk.,Equisetum,,maximum,,species,,B1745:1,accepted,,,B1745:1:2,Equisetum Trn.,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,maximum Lmk.,BBBZP,10666970,B9LTP,2687937
B1745:1:6,Equisetum telmateia Ehrh.,Ehrh.,Equisetum,,telmateia,,species,,B1745:1,synonym,B1745:1:5,Equisetum maximum Lmk.,,,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,telmateia Ehrh.,B9LTX,2687943,B9LTX,2687943
B1745:1:7,Equisetum palustre L.,L.,Equisetum,,palustre,,species,,B1745:1,accepted,,,B1745:1:2,Equisetum Trn.,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,palustre L.,B9LTT,2687932,B9LTT,2687932
B1745:1:8,Equisetum limosum L.,L.,Equisetum,,limosum,,species,,B1745:1,accepted,,,B1745:1:2,Equisetum Trn.,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,limosum L.,BBBZK,2687939,B9LTP,2687937
B1745:1:9,Equisetum hiemale L.,L.,Equisetum,,hiemale,,species,,B1745:1,accepted,,,B1745:1:2,Equisetum Trn.,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,hiemale L.,B8X58,2687927,B8X58,2687927
B1745:1:10,Equisetum variegatum Schleich,Schleich,Equisetum,,variegatum,,species,,B1745:1,accepted,,,B1745:1:2,Equisetum Trn.,,,,,Equisetaceae,,Equisetum,,Equisetaceae | Equisetum,variegatum Schleich,92YNX,12001020,BBGHC,6386967
B1745:1:11,Lycopodiaceae,,,,,,family,,B1745:1,accepted,,,,,,,,,Lycopodiaceae,,,,,Lycopodiaceeën,B8VBF,6725,B8VBF,6725
B1745:1:12,Lycopodium L.,L.,,,,,genus,,B1745:1,accepted,,,B1745:1:11,Lycopodiaceae,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae,Lycopodium L.,B8WP4,2688247,B8WP4,2688247
B1745:1:13,Lycopodium selago L.,L.,Lycopodium,,selago,,species,,B1745:1,accepted,,,B1745:1:12,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,selago L.,BBTXD,6385637,BBLKJ,7286567
B1745:1:14,Lycopodium inundatum L.,L.,Lycopodium,,inundatum,,species,,B1745:1,accepted,,,B1745:1:12,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,inundatum L.,BBTWM,2688346,B9T5J,2688345
B1745:1:15,Lycopodium clavatum L.,L.,Lycopodium,,clavatum,,species,,B1745:1,accepted,,,B1745:1:12,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,clavatum L.,B8WPC,2688393,B8WPC,2688393
B1745:1:16,Lycopodium annotinum L.,L.,Lycopodium,,annotinum,,species,,B1745:1,accepted,,,B1745:1:12,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,annotinum L.,B9MDS,2688369,BBJZB,9707050
B1745:1:17,Lycopodium complanatum L.,L.,Lycopodium,,complanatum,,species,,B1745:1,accepted,,,B1745:1:12,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,complanatum L.,BBTVY,9822879,BCX8X,7286566
B1745:1:18,Lycopodium complanatum subsp. anceps Wallr.,Wallr.,Lycopodium,,complanatum,anceps,subspecies,,B1745:1,accepted,,,B1745:1:17,Lycopodium complanatum L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium | Lycopodium complanatum,complanatum anceps Wallr.,BCY22,2688423,BCX8X,7286566
B1745:1:19,Lycopodium complanatum subsp. chamaecyparissus A. Br.,A. Br.,Lycopodium,,complanatum,chamaecyparissus,subspecies,,B1745:1,accepted,,,B1745:1:17,Lycopodium complanatum L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium | Lycopodium complanatum,complanatum chamaecyparissus A. Br.,BCY25,11066059,B9DRJ,2688412
B1745:1:20,Isoetaceae,,,,,,family,,B1745:1,accepted,,,,,,,,,Isoetaceae,,,,,Isoetaceeën,CKDNJ,3074,CKDNJ,3074
B1745:1:21,Isoetes L.,L.,,,,,genus,,B1745:1,accepted,,,B1745:1:20,Isoetaceae,,,,,Isoetaceae,,Isoetes,,Isoetaceae,Isoetes L.,B8VBW,2688248,B8VBW,2688248
B1745:1:22,Isoetes lacustris L.,L.,Isoetes,,lacustris,,species,,B1745:1,accepted,,,B1745:1:21,Isoetes L.,,,,,Isoetaceae,,Isoetes,,Isoetaceae | Isoetes,lacustris L.,B8XJT,2688270,B8XJT,2688270
B1745:1:23,Isoetes lacustris f. rectifolium,,Isoetes,,lacustris,rectifolium,form,,B1745:1,accepted,,,B1745:1:22,Isoetes lacustris L.,,,,,Isoetaceae,,Isoetes,,Isoetaceae | Isoetes | Isoetes lacustris,lacustris f. rectifolium,BD64F,,B8XJT,
B1745:1:24,Isoetes lacustris f. curvifolium,,Isoetes,,lacustris,curvifolium,form,,B1745:1,accepted,,,B1745:1:22,Isoetes lacustris L.,,,,,Isoetaceae,,Isoetes,,Isoetaceae | Isoetes | Isoetes lacustris,lacustris f. curvifolium,BCXSZ,,3Q8MX,
B1745:1:25,Isoetes echinospora Durieu,Durieu,Isoetes,,echinospora,,species,,B1745:1,accepted,,,B1745:1:21,Isoetes L.,,,,,Isoetaceae,,Isoetes,,Isoetaceae | Isoetes,echinospora Durieu,3Q8MX,4926451,3Q8MX,4926451
B1745:1:26,Isoetes echinospora f. curvifolium,,Isoetes,,echinospora,curvifolium,form,,B1745:1,accepted,,,B1745:1:25,Isoetes echinospora Durieu,,,,,Isoetaceae,,Isoetes,,Isoetaceae | Isoetes | Isoetes echinospora,echinospora f. curvifolium,,,,
B1745:1:27,Isoetes echinospora f. rectifolium,,Isoetes,,echinospora,rectifolium,form,,B1745:1,accepted,,,B1745:1:25,Isoetes echinospora Durieu,,,,,Isoetaceae,,Isoetes,,Isoetaceae | Isoetes | Isoetes echinospora,echinospora f. rectifolium,,,,
