scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1628:2:1,Rhopalinae,,,,,,subfamily,,B1628:2,accepted,,,,,,,,,,Rhopalinae,,,,Rhopalinae,8NL2G,,8NL2G,
B1628:2:2,Chorosomatini,,,,,,tribe,,B1628:2,accepted,,,B1628:2:1,Rhopalinae,,,,,,Rhopalinae,,,Rhopalinae,Chorosomatini,8NL5Y,,8NL5Y,
B1628:2:3,"Xenogenus Berg, 1883","Berg, 1883",,,,,genus,,B1628:2,accepted,,,B1628:2:2,Chorosomatini,,,,,,Rhopalinae,Xenogenus,,Rhopalinae | Chorosomatini,"Xenogenus Berg, 1883",8P2VM,2050235,8P2VM,2050235
B1628:2:4,"Xenogenus gracilis (Reed, 1899)","(Reed, 1899)",Xenogenus,,gracilis,,species,,B1628:2,accepted,,,B1628:2:3,"Xenogenus Berg, 1883",,,,,,Rhopalinae,Xenogenus,,Rhopalinae | Chorosomatini | Xenogenus,"Xenogenus gracilis (Reed, 1899)",7G8K9,7673010,7G8K9,7673010
B1628:2:5,"Xenogenus picturatum Berg, 1883","Berg, 1883",Xenogenus,,picturatum,,species,,B1628:2,accepted,,,B1628:2:3,"Xenogenus Berg, 1883",,,,,,Rhopalinae,Xenogenus,,Rhopalinae | Chorosomatini | Xenogenus,"Xenogenus picturatum Berg, 1883",7FWJY,2050236,7FWJY,2050236
B1628:2:6,Harmostini,,,,,,tribe,,B1628:2,accepted,,,B1628:2:1,Rhopalinae,,,,,,Rhopalinae,,,Rhopalinae,Harmostini,8NL7N,,8NL7N,
B1628:2:7,"Aufeius Stål, 1870","Stål, 1870",,,,,genus,,B1628:2,accepted,,,B1628:2:6,Harmostini,,,,,,Rhopalinae,Aufeius,,Rhopalinae | Harmostini,"Aufeius Stål, 1870",8NM88,2050277,8NM88,2050277
B1628:2:8,"Aufeius impressicollis Stål, 1870","Stål, 1870",Aufeius,,impressicollis,,species,,B1628:2,accepted,,,B1628:2:7,"Aufeius Stål, 1870",,,,,,Rhopalinae,Aufeius,,Rhopalinae | Harmostini | Aufeius,"Aufeius impressicollis Stål, 1870",JPTB,2050278,JPTB,2050278
B1628:2:9,"Harmostes Burmeister, 1835","Burmeister, 1835",,,,,genus,,B1628:2,accepted,,,B1628:2:6,Harmostini,,,,,,Rhopalinae,Harmostes,,Rhopalinae | Harmostini,"Harmostes Burmeister, 1835",8NQ5G,2050215,8NQ5G,2050215
B1628:2:10,"Harmostes montanus Grillo & Alayo, 1978","Grillo & Alayo, 1978",Harmostes,,montanus,,species,,B1628:2,accepted,,,B1628:2:9,"Harmostes Burmeister, 1835",,,,,,Rhopalinae,Harmostes,,Rhopalinae | Harmostini | Harmostes,"Harmostes montanus Grillo & Alayo, 1978",8QL5K,11372014,8QL5K,11372014
