scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B939:1:1,Acheta domesticus,,Acheta,,domesticus,,species,,B939:1,accepted,,,,,,,,,,,Acheta,,,Acheta domesticus,96XX,1718308,96XX,1718308
B939:1:2,Anacridium aegyptium,,Anacridium,,aegyptium,,species,,B939:1,accepted,,,,,,,,,,,Anacridium,,,Anacridium aegyptium,DBTY,1702101,DBTY,1702101
B939:1:3,Barbitistes serricauda,,Barbitistes,,serricauda,,species,,B939:1,accepted,,,,,,,,,,,Barbitistes,,,Barbitistes serricauda,KMJT,1695052,KMJT,1695052
B939:1:4,Bicolorana bicolor,,Bicolorana,,bicolor,,species,,B939:1,accepted,,,,,,,,,,,Bicolorana,,,Bicolorana bicolor,LRT8,1688979,LRT8,1688979
B939:1:5,Calliptamus italicus,,Calliptamus,,italicus,,species,,B939:1,accepted,,,,,,,,,,,Calliptamus,,,Calliptamus italicus,PSXJ,1703254,PSXJ,1703254
B939:1:6,Chorthippus albomarginatus,,Chorthippus,,albomarginatus,,species,,B939:1,accepted,,,,,,,,,,,Chorthippus,,,Chorthippus albomarginatus,5YDQ3,1708567,5YDQ3,1708567
B939:1:7,Chorthippus apricarius,,Chorthippus,,apricarius,,species,,B939:1,accepted,,,,,,,,,,,Chorthippus,,,Chorthippus apricarius,5YDSH,1708601,5YDSH,1708601
B939:1:8,Chorthippus biguttulus,,Chorthippus,,biguttulus,,species,,B939:1,accepted,,,,,,,,,,,Chorthippus,,,Chorthippus biguttulus,5YDSC,1708251,5YDSC,1708251
B939:1:9,Chorthippus brunneus,,Chorthippus,,brunneus,,species,,B939:1,accepted,,,,,,,,,,,Chorthippus,,,Chorthippus brunneus,5YDT2,1708459,5YDT2,1708459
B939:1:10,Chorthippus dorsatus,,Chorthippus,,dorsatus,,species,,B939:1,accepted,,,,,,,,,,,Chorthippus,,,Chorthippus dorsatus,5YDRB,1708512,5YDRB,1708512
B939:1:11,Chorthippus mollis,,Chorthippus,,mollis,,species,,B939:1,accepted,,,,,,,,,,,Chorthippus,,,Chorthippus mollis,5YDTP,1708667,5YDTP,1708667
B939:1:12,Chorthippus vagans,,Chorthippus,,vagans,,species,,B939:1,accepted,,,,,,,,,,,Chorthippus,,,Chorthippus vagans,5YDT5,1708333,5YDT5,1708333
B939:1:13,Chrysochraon dispar,,Chrysochraon,,dispar,,species,,B939:1,accepted,,,,,,,,,,,Chrysochraon,,,Chrysochraon dispar,5YMGM,1700841,5YMGM,1700841
