scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2162:1:1,"Rhagoletis Loew, 1862","Loew, 1862",,,,,genus,,B2162:1,accepted,,,,,,,,,,,Rhagoletis,,,"Rhagoletis Loew, 1862",BY3J7,1622544,BY3J7,1622544
B2162:1:2,"Rhagoletis alternata Fallén, 1820","Fallén, 1820",Rhagoletis,,alternata,,species,,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,"alternata Fallén, 1820",4RZ4P,1622615,4RZ4P,1622615
B2162:1:3,"Rhagoletis meigeni Loew, 1844","Loew, 1844",Rhagoletis,,meigeni,,species,,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,"meigeni Loew, 1844",4RZ5T,1622567,4RZ5T,1622567
B2162:1:4,"Rhagoletis cerasi Linnaeus, 1758","Linnaeus, 1758",Rhagoletis,,cerasi,,species,,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,"cerasi Linnaeus, 1758",4RZ52,1622583,4RZ52,1622583
B2162:1:5,"Rhagoletis cerasi f. obsoleta Hering, 1936","Hering, 1936",Rhagoletis,,cerasi,obsoleta,form,,B2162:1,accepted,,,B2162:1:4,"Rhagoletis cerasi Linnaeus, 1758",,,,,,,Rhagoletis,,Rhagoletis | Rhagoletis cerasi,"cerasi f. obsoleta Hering, 1936",C2J4N,,4RZ52,
B2162:1:6,"Rhagoletis flavicincta Enderlein, 1934","Enderlein, 1934",Rhagoletis,,flavicincta,,species,,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,"flavicincta Enderlein, 1934",4RZ5F,1622545,4RZ5F,1622545
B2162:1:7,"Rhagoletis reducta Hering, 1936","Hering, 1936",Rhagoletis,,reducta,,species,,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,"reducta Hering, 1936",4RZ6C,1622661,4RZ6C,1622661
B2162:1:8,"Rhagoletis zernyi Hendel, 1927","Hendel, 1927",Rhagoletis,,zernyi,,species,,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,"zernyi Hendel, 1927",4RZ6Z,1622550,4RZ6Z,1622550
B2162:1:9,"Rhagoletis scutellata Zia, 1938","Zia, 1938",Rhagoletis,,scutellata,,species,,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,"scutellata Zia, 1938",4RZ6J,1622647,4RZ6J,1622647
B2162:1:10,Rhagoletis flavigenualis Hering,Hering,Rhagoletis,,flavigenualis,,species,n. sp.,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,flavigenualis Hering n. sp.,4RZ5H,1622547,4RZ5H,1622547
B2162:1:11,Rhagoletis batava Hering,Hering,Rhagoletis,,batava,,species,n. sp.,B2162:1,accepted,,,B2162:1:1,"Rhagoletis Loew, 1862",,,,,,,Rhagoletis,,Rhagoletis,batava Hering n. sp.,4RZ4S,1622572,4RZ4S,1622572
