scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B605:13:1,Nomada,,,,,,genus,,B605:13,accepted,,,,,,,,,,,Nomada,,,Nomada,64QG,1343230,64QG,1343230
B605:13:2,Nomada armata-group,,Nomada,,,,group,,B605:13,accepted,,,B605:13:1,Nomada,,,,,,,Nomada,,Nomada,armata,,,,
B605:13:3,"Nomada armata Herrich-Schäffer, 1839","Herrich-Schäffer, 1839",Nomada,,armata,,species,,B605:13,accepted,,,B605:13:2,Nomada armata-group,,,,,,,Nomada,,Nomada | Nomada armata-group,"armata Herrich-Schäffer, 1839",47MWV,1343523,47MWV,1343523
B605:13:4,"Nomada bispinosa Mocsary, 1883","Mocsary, 1883",Nomada,,bispinosa,,species,,B605:13,accepted,,,B605:13:2,Nomada armata-group,,,,,,,Nomada,,Nomada | Nomada armata-group,"bispinosa Mocsary, 1883",47MYG,1343829,47MYG,1343829
B605:13:5,"Nomada carnifex Mocsary, 1883","Mocsary, 1883",Nomada,,carnifex,,species,,B605:13,accepted,,,B605:13:2,Nomada armata-group,,,,,,,Nomada,,Nomada | Nomada armata-group,"carnifex Mocsary, 1883",47MZ3,1343623,47MZ3,1343623
B605:13:6,"Nomada lituripes Pérez, 1902","Pérez, 1902",Nomada,,lituripes,,species,,B605:13,synonym,B605:13:5,"Nomada carnifex Mocsary, 1883",,,,,,,,,Nomada,,Nomada | Nomada armata-group,"Nomada lituripes Pérez, 1902",,8080874,,1343623
B605:13:7,"Nomada tridentilabris Schwarz, 1963","Schwarz, 1963",Nomada,,tridentilabris,,species,,B605:13,synonym,B605:13:5,"Nomada carnifex Mocsary, 1883",,,,,,,,,Nomada,,Nomada | Nomada armata-group,"Nomada tridentilabris Schwarz, 1963",,7500293,,1343623
B605:13:8,"Nomada femoralis Morawitz, 1869","Morawitz, 1869",Nomada,,femoralis,,species,,B605:13,accepted,,,B605:13:2,Nomada armata-group,,,,,,,Nomada,,Nomada | Nomada armata-group,"femoralis Morawitz, 1869",47N4M,1343357,47N4M,1343357
B605:13:9,"Nomada fuscicornis Nylander, 1848","Nylander, 1848",Nomada,,fuscicornis,,species,,B605:13,accepted,,,B605:13:2,Nomada armata-group,,,,,,,Nomada,,Nomada | Nomada armata-group,"fuscicornis Nylander, 1848",47N5P,1343831,47N5P,1343831
B605:13:10,"Nomada linsenmaieri Schwarz, 1974","Schwarz, 1974",Nomada,,linsenmaieri,,species,,B605:13,accepted,,,B605:13:2,Nomada armata-group,,,,,,,Nomada,,Nomada | Nomada armata-group,"linsenmaieri Schwarz, 1974",47N9Q,1343311,47N9Q,1343311
