scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1632:2:1,Raphidioptera,,,,,,order,,B1632:2,accepted,,,,,,,,Raphidioptera,,,,,,Raphidioptera,6236X,786,6236X,786
B1632:2:2,Raphidiidae,,,,,,family,,B1632:2,accepted,,,B1632:2:1,Raphidioptera,,,,Raphidioptera,Raphidiidae,,,,Raphidioptera,Raphidiidae,FJZ,6181,FJZ,6181
B1632:2:3,Raphidia,,,,,,genus,,B1632:2,accepted,,,B1632:2:2,Raphidiidae,,,,Raphidioptera,Raphidiidae,,Raphidia,,Raphidioptera | Raphidiidae,Raphidia,775X,1730014,775X,1730014
B1632:2:4,Raphidia,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Raphidia,Raphidioptera | Raphidiidae | Raphidia,Raphidia,775X,,775X,
B1632:2:5,"Raphidia ophiopsis Linnaeus, 1758","Linnaeus, 1758",Raphidia,Raphidia,ophiopsis,,species,,B1632:2,accepted,,,B1632:2:4,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Raphidia,Raphidioptera | Raphidiidae | Raphidia | Raphidia,"ophiopsis Linnaeus, 1758",4RK6R,2006704,4RK6R,2006704
B1632:2:6,"Raphidia ulrikae Aspöck, 1964","Aspöck, 1964",Raphidia,Raphidia,ulrikae,,species,,B1632:2,accepted,,,B1632:2:4,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Raphidia,Raphidioptera | Raphidiidae | Raphidia | Raphidia,"ulrikae Aspöck, 1964",4RK6T,2006684,4RK6T,2006684
B1632:2:7,"Raphidia ligurica Albarda, 1891","Albarda, 1891",Raphidia,Raphidia,ligurica,,species,,B1632:2,accepted,,,B1632:2:4,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Raphidia,Raphidioptera | Raphidiidae | Raphidia | Raphidia,"ligurica Albarda, 1891",4RK6N,2006680,4RK6N,2006680
B1632:2:8,Dichrostigma,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Dichrostigma,Raphidioptera | Raphidiidae | Raphidia,Dichrostigma,44Q8,,44Q8,
B1632:2:9,"Raphidia flavipes Stein, 1863","Stein, 1863",Raphidia,Dichrostigma,flavipes,,species,,B1632:2,accepted,,,B1632:2:8,Dichrostigma,,,,Raphidioptera,Raphidiidae,,Raphidia,Dichrostigma,Raphidioptera | Raphidiidae | Raphidia | Dichrostigma,"flavipes Stein, 1863",BVW57,2007100,6CRTG,2007097
B1632:2:10,Phaeostigma,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Phaeostigma,Raphidioptera | Raphidiidae | Raphidia,Phaeostigma,6MKR,,6MKR,
B1632:2:11,"Raphidia notata Fabricius, 1781","Fabricius, 1781",Raphidia,Phaeostigma,notata,,species,,B1632:2,accepted,,,B1632:2:10,Phaeostigma,,,,Raphidioptera,Raphidiidae,,Raphidia,Phaeostigma,Raphidioptera | Raphidiidae | Raphidia | Phaeostigma,"notata Fabricius, 1781",BVW5Q,2006940,4FPQH,5152421
B1632:2:12,Magnoraphidia,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Magnoraphidia,Raphidioptera | Raphidiidae | Raphidia,Magnoraphidia,63XVJ,,63XVJ,
B1632:2:13,"Raphidia maior Burmeister, 1839","Burmeister, 1839",Raphidia,Magnoraphidia,maior,,species,,B1632:2,accepted,,,B1632:2:12,Magnoraphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Magnoraphidia,Raphidioptera | Raphidiidae | Raphidia | Magnoraphidia,"maior Burmeister, 1839",BVW5L,2006867,76VDZ,5152386
B1632:2:14,Ornatoraphidia,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Ornatoraphidia,Raphidioptera | Raphidiidae | Raphidia,Ornatoraphidia,69WM,,69WM,
B1632:2:15,"Raphidia etrusca Albarda, 1891","Albarda, 1891",Raphidia,Ornatoraphidia,etrusca,,species,,B1632:2,accepted,,,B1632:2:14,Ornatoraphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Ornatoraphidia,Raphidioptera | Raphidiidae | Raphidia | Ornatoraphidia,"etrusca Albarda, 1891",BTCLH,2007067,75787,2007064
B1632:2:16,Subilla,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Subilla,Raphidioptera | Raphidiidae | Raphidia,Subilla,7PYQ,,7PYQ,
B1632:2:17,"Raphidia cognata Rambur, 1842","Rambur, 1842",Raphidia,Subilla,cognata,,species,,B1632:2,accepted,,,B1632:2:16,Subilla,,,,Raphidioptera,Raphidiidae,,Raphidia,Subilla,Raphidioptera | Raphidiidae | Raphidia | Subilla,"cognata Rambur, 1842",BTCLG,2007016,53DBR,2007015
B1632:2:18,Xanthostigma,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Xanthostigma,Raphidioptera | Raphidiidae | Raphidia,Xanthostigma,88HL,,88HL,
B1632:2:19,"Raphidia xanthostigma Schummel, 1832","Schummel, 1832",Raphidia,Xanthostigma,xanthostigma,,species,,B1632:2,accepted,,,B1632:2:18,Xanthostigma,,,,Raphidioptera,Raphidiidae,,Raphidia,Xanthostigma,Raphidioptera | Raphidiidae | Raphidia | Xanthostigma,"xanthostigma Schummel, 1832",BVW5V,2006745,5C8HN,5152382
B1632:2:20,"Raphidia aloysiana Costa, 1855","Costa, 1855",Raphidia,Xanthostigma,aloysiana,,species,,B1632:2,accepted,,,B1632:2:18,Xanthostigma,,,,Raphidioptera,Raphidiidae,,Raphidia,Xanthostigma,Raphidioptera | Raphidiidae | Raphidia | Xanthostigma,"aloysiana Costa, 1855",BVW4Z,2006729,5C8HK,5152381
B1632:2:21,Venustoraphidia,,,,,,subgenus,,B1632:2,accepted,,,B1632:2:3,Raphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Venustoraphidia,Raphidioptera | Raphidiidae | Raphidia,Venustoraphidia,647L8,,647L8,
B1632:2:22,"Raphidia nigricollis Albarda, 1891","Albarda, 1891",Raphidia,Venustoraphidia,nigricollis,,species,,B1632:2,accepted,,,B1632:2:21,Venustoraphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Venustoraphidia,Raphidioptera | Raphidiidae | Raphidia | Venustoraphidia,"nigricollis Albarda, 1891",4RKD7,2007001,7FNP2,2006999
