scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2240:2:1,Formicidae,,,,,,family,,B2240:2,accepted,,,,,,,,,Formicidae,,,,,Formicidae,CLRKP,4342,CLRKP,4342
B2240:2:2,Camponotidae,,,,,,subfamily,,B2240:2,accepted,,,B2240:2:1,Formicidae,,,,,Formicidae,Camponotidae,,,Formicidae,Camponotidae,,,,
B2240:2:3,Camponotus,,,,,,genus,,B2240:2,accepted,,,B2240:2:2,Camponotidae,,,,,Formicidae,Camponotidae,Camponotus,,Formicidae | Camponotidae,Camponotus,3GGD,1312361,3GGD,1312361
B2240:2:4,Camponotus ligniperdus Latr.,Latr.,Camponotus,,ligniperdus,,species,,B2240:2,accepted,,,B2240:2:3,Camponotus,,,,,Formicidae,Camponotidae,Camponotus,,Formicidae | Camponotidae | Camponotus,ligniperdus Latr.,KSLH5,1312367,QDXZ,1312367
B2240:2:5,Polyergus,,,,,,genus,,B2240:2,accepted,,,B2240:2:2,Camponotidae,,,,,Formicidae,Camponotidae,Polyergus,,Formicidae | Camponotidae,Polyergus,63NDS,1326338,63NDS,1326338
B2240:2:6,Polyergus rufescens Latr.,Latr.,Polyergus,,rufescens,,species,,B2240:2,accepted,,,B2240:2:5,Polyergus,,,,,Formicidae,Camponotidae,Polyergus,,Formicidae | Camponotidae | Polyergus,rufescens Latr.,4L73B,1326343,4L73B,1326343
B2240:2:7,Formica,,,,,,genus,,B2240:2,accepted,,,B2240:2:2,Camponotidae,,,,,Formicidae,Camponotidae,Formica,,Formicidae | Camponotidae,Formica,4KS4,12339359,4KS4,12339359
B2240:2:8,Formica exsecta Nyl.,Nyl.,Formica,,exsecta,,species,,B2240:2,accepted,,,B2240:2:7,Formica,,,,,Formicidae,Camponotidae,Formica,,Formicidae | Camponotidae | Formica,exsecta Nyl.,6JGVM,1315050,6JGVM,1315050
B2240:2:9,Formica sanguinea Latr.,Latr.,Formica,,sanguinea,,species,,B2240:2,accepted,,,B2240:2:7,Formica,,,,,Formicidae,Camponotidae,Formica,,Formicidae | Camponotidae | Formica,sanguinea Latr.,6JGLJ,1315006,6JGLJ,1315006
B2240:2:10,Formica fusca L.,L.,Formica,,fusca,,species,,B2240:2,accepted,,,B2240:2:7,Formica,,,,,Formicidae,Camponotidae,Formica,,Formicidae | Camponotidae | Formica,fusca L.,6JH7P,1314881,6JH7P,1314881
