scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1561:1:1,"Alydidae Amyot & Serville, 1843","Amyot & Serville, 1843",,,,,family,,B1561:1,accepted,,,,,,,,,Alydidae,,,,,"Alydidae Amyot & Serville, 1843",8NKGW,7875,8NKGW,7875
B1561:1:2,"Alydinae Amyot & Serville, 1843","Amyot & Serville, 1843",,,,,subfamily,,B1561:1,accepted,,,B1561:1:1,"Alydidae Amyot & Serville, 1843",,,,,Alydidae,Alydinae,,,Alydidae,"Alydinae Amyot & Serville, 1843",8NKS3,,8NKS3,
B1561:1:3,"Alydus Fabricius, 1803","Fabricius, 1803",,,,,genus,,B1561:1,accepted,,,B1561:1:2,"Alydinae Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Alydus,,Alydidae | Alydinae,"Alydus Fabricius, 1803",8NLS6,2050167,8NLS6,2050167
B1561:1:4,"Alydus calcaratus (Linnaeus, 1758)","(Linnaeus, 1758)",Alydus,,calcaratus,,species,,B1561:1,accepted,,,B1561:1:3,"Alydus Fabricius, 1803",,,,,Alydidae,Alydinae,Alydus,,Alydidae | Alydinae | Alydus,"Alydus calcaratus (Linnaeus, 1758)",CC3X,2050173,CC3X,2050173
B1561:1:5,"Megalotomus Fieber, 1860","Fieber, 1860",,,,,genus,,B1561:1,accepted,,,B1561:1:2,"Alydinae Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Megalotomus,,Alydidae | Alydinae,"Megalotomus Fieber, 1860",8NRSK,2050199,8NRSK,2050199
B1561:1:6,"Megalotomus ornaticeps (Stål, 1858)","(Stål, 1858)",Megalotomus,,ornaticeps,,species,,B1561:1,accepted,,,B1561:1:5,"Megalotomus Fieber, 1860",,,,,Alydidae,Alydinae,Megalotomus,,Alydidae | Alydinae | Megalotomus,"Megalotomus ornaticeps (Stål, 1858)",3YW2V,4391811,3YW2V,4391811
B1561:1:7,"Nemausus Stål, 1866","Stål, 1866",,,,,genus,,B1561:1,accepted,,,B1561:1:2,"Alydinae Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Namausus,,Alydidae | Alydinae,"Nemausus Stål, 1866",8NSYR,4391825,8NSYR,4391825
B1561:1:8,"Namausus sordidatus (Stål, 1858)","(Stål, 1858)",Namausus,,sordidatus,,species,,B1561:1,accepted,,,B1561:1:7,"Nemausus Stål, 1866",,,,,Alydidae,Alydinae,Namausus,,Alydidae | Alydinae | Nemausus,"Namausus sordidatus (Stål, 1858)",467CZ,4391826,467CZ,4391826
B1561:1:9,"Camptopus Amyot & Serville, 1843","Amyot & Serville, 1843",,,,,genus,,B1561:1,accepted,,,B1561:1:2,"Alydinae Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Camptopus,,Alydidae | Alydinae,"Camptopus Amyot & Serville, 1843",8NMV5,3265607,8NMV5,3265607
B1561:1:10,"Camptopus bifasciatus Fieber, 1864","Fieber, 1864",Camptopus,,bifasciatus,,species,,B1561:1,accepted,,,B1561:1:9,"Camptopus Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Camptopus,,Alydidae | Alydinae | Camptopus,"Camptopus bifasciatus Fieber, 1864",QFX7,5733450,QFX7,5733450
B1561:1:11,"Camptopus illustris Horváth, 1899","Horváth, 1899",Camptopus,,illustris,,species,,B1561:1,accepted,,,B1561:1:9,"Camptopus Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Camptopus,,Alydidae | Alydinae | Camptopus,"Camptopus illustris Horváth, 1899",QFXC,5733452,QFXC,5733452
B1561:1:12,"Camptopus lateralis (Germar, 1817)","(Germar, 1817)",Camptopus,,lateralis,,species,,B1561:1,accepted,,,B1561:1:9,"Camptopus Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Camptopus,,Alydidae | Alydinae | Camptopus,"Camptopus lateralis (Germar, 1817)",QFXD,5733449,QFXD,5733449
B1561:1:13,"Camptopus tragacanthae (Kolenati, 1845)","(Kolenati, 1845)",Camptopus,,tragacanthae,,species,,B1561:1,accepted,,,B1561:1:9,"Camptopus Amyot & Serville, 1843",,,,,Alydidae,Alydinae,Camptopus,,Alydidae | Alydinae | Camptopus,"Camptopus tragacanthae (Kolenati, 1845)",QFXK,5733451,QFXK,5733451
