scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1887:1:1,Apioperdon pyriforme,,Apioperdon,,pyriforme,,species,,B1887:1,accepted,,,,,,,,,,,Apioperdon,,,Apioperdon pyriforme,FMKM,10852503,FMKM,10852503
B1887:1:2,Bovista aestivalis,,Bovista,,aestivalis,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista aestivalis,MRVB,2535220,MRVB,2535220
B1887:1:3,Bovista cretacea,,Bovista,,cretacea,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista cretacea,MRWD,3333248,MRWD,3333248
B1887:1:4,Bovista furfuracea,,Bovista,,furfuracea,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista furfuracea,,3333364,,3333364
B1887:1:5,Bovista graveolens,,Bovista,,graveolens,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista graveolens,,3333296,,3333296
B1887:1:6,Bovista limosa,,Bovista,,limosa,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista limosa,MRXN,2535218,MRXN,2535218
B1887:1:7,Bovista nigrescens,,Bovista,,nigrescens,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista nigrescens,MRY2,2535203,MRY2,2535203
B1887:1:8,Bovista paludosa,,Bovista,,paludosa,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista paludosa,MRY9,2535215,MRY9,2535215
B1887:1:9,Bovista plumbea,,Bovista,,plumbea,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista plumbea,MRYC,2535193,MRYC,2535193
B1887:1:10,Bovista pusilla,,Bovista,,pusilla,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista pusilla,MRYK,2535211,MRYK,2535211
B1887:1:11,Bovista tomentosa,,Bovista,,tomentosa,,species,,B1887:1,accepted,,,,,,,,,,,Bovista,,,Bovista tomentosa,MRZ7,2535204,MRZ7,2535204
B1887:1:12,Disciseda bovista,,Disciseda,,bovista,,species,,B1887:1,accepted,,,,,,,,,,,Disciseda,,,Disciseda bovista,36SVB,3332686,36SVB,3332686
B1887:1:13,Disciseda candida,,Disciseda,,candida,,species,,B1887:1,accepted,,,,,,,,,,,Disciseda,,,Disciseda candida,36SVD,2535664,36SVD,2535664
B1887:1:14,Disciseda hyalothrix,,Disciseda,,hyalothrix,,species,,B1887:1,accepted,,,,,,,,,,,Disciseda,,,Disciseda hyalothrix,36SVN,3332683,36SVN,3332683
B1887:1:15,Langermannia gigantea,,Langermannia,,gigantea,,species,,B1887:1,accepted,,,,,,,,,,,Langermannia,,,Langermannia gigantea,3S6WX,2536062,Q4W8,2536058
B1887:1:16,Lycoperdon altimontanum,,Lycoperdon,,altimontanum,,species,,B1887:1,accepted,,,,,,,,,,,Lycoperdon,,,Lycoperdon altimontanum,3WLCQ,5453642,3WLCQ,5453642
B1887:1:17,Lycoperdon atropurpureum,,Lycoperdon,,atropurpureum,,species,,B1887:1,accepted,,,,,,,,,,,Lycoperdon,,,Lycoperdon atropurpureum,3WLD5,5243215,3WLD5,5243215
B1887:1:18,Lycoperdon caudatum,,Lycoperdon,,caudatum,,species,,B1887:1,accepted,,,,,,,,,,,Lycoperdon,,,Lycoperdon caudatum,6QPJC,5243203,6QPJC,5243203
B1887:1:19,Lycoperdon cretaceum,,Lycoperdon,,cretaceum,,species,,B1887:1,accepted,,,,,,,,,,,Lycoperdon,,,Lycoperdon cretaceum,72PKR,5453682,Q4VS,3339898
B1887:1:20,Lycoperdon decipiens,,Lycoperdon,,decipiens,,species,,B1887:1,accepted,,,,,,,,,,,Lycoperdon,,,Lycoperdon decipiens,3WLF6,5243205,3WLF6,5243205
B1887:1:21,Lycoperdon dermoxanthum,,Lycoperdon,,dermoxanthum,,species,,B1887:1,accepted,,,,,,,,,,,Lycoperdon,,,Lycoperdon dermoxanthum,72PKP,5243267,72PKP,5243267
B1887:1:22,Lycoperdon echinatum,,Lycoperdon,,echinatum,,species,,B1887:1,accepted,,,,,,,,,,,Lycoperdon,,,Lycoperdon echinatum,3WLFH,5243255,3WLFH,5243255
