scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B974:1:1,Orthoptera,,,,,,order,,B974:1,accepted,,,,,,,,Orthoptera,,,,,,Orthoptera,CJBKK,1458,CJBKK,1458
B974:1:2,Ensifera,,,,,,suborder,,B974:1,accepted,,,B974:1:1,Orthoptera,,,,Orthoptera,,,,,Orthoptera,Ensifera,8NKFN,,8NKFN,
B974:1:3,Tettigoniidae,,,,,,family,,B974:1,accepted,,,B974:1:2,Ensifera,,,,Orthoptera,Tettigoniidae,,,,Orthoptera | Ensifera,Tettigoniidae,8NKR2,3991,8NKR2,3991
B974:1:4,Phaneropterinae,,,,,,subfamily,,B974:1,accepted,,,B974:1:3,Tettigoniidae,,,,Orthoptera,Tettigoniidae,Phaneropterinae,,,Orthoptera | Ensifera | Tettigoniidae,Phaneropterinae,8NKZD,,8NKZD,
B974:1:5,"Phaneroptera Serville, 1831","Serville, 1831",,,,,genus,,B974:1,accepted,,,B974:1:4,Phaneropterinae,,,,Orthoptera,Tettigoniidae,Phaneropterinae,Phaneroptera,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae,"Phaneroptera Serville, 1831",8NWG5,1686201,8NWG5,1686201
B974:1:6,"Phaneroptera falcata (Poda, 1761)","(Poda, 1761)",Phaneroptera,,falcata,,species,,B974:1,accepted,,,B974:1:5,"Phaneroptera Serville, 1831",,,,Orthoptera,Tettigoniidae,Phaneropterinae,Phaneroptera,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae | Phaneroptera,"falcata (Poda, 1761)",4FT4Z,1686243,4FT4Z,1686243
B974:1:7,"Phaneroptera nana Fieber, 1853","Fieber, 1853",Phaneroptera,,nana,,species,,B974:1,accepted,,,B974:1:5,"Phaneroptera Serville, 1831",,,,Orthoptera,Tettigoniidae,Phaneropterinae,Phaneroptera,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae | Phaneroptera,"nana Fieber, 1853",76XB6,1686202,76XB6,1686202
B974:1:8,"Leptophyes Fieber, 1853","Fieber, 1853",,,,,genus,,B974:1,accepted,,,B974:1:4,Phaneropterinae,,,,Orthoptera,Tettigoniidae,Phaneropterinae,Leptophyes,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae,"Leptophyes Fieber, 1853",8NTGZ,1688004,8NTGZ,1688004
B974:1:9,"Leptophyes albovittata (Kollar, 1833)","(Kollar, 1833)",Leptophyes,,albovittata,,species,,B974:1,accepted,,,B974:1:8,"Leptophyes Fieber, 1853",,,,Orthoptera,Tettigoniidae,Phaneropterinae,Leptophyes,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae | Leptophyes,"albovittata (Kollar, 1833)",3TT75,1688031,3TT75,1688031
B974:1:10,"Leptophyes punctatissima (Bosc d’Antic, 1792)","(Bosc d’Antic, 1792)",Leptophyes,,punctatissima,,species,,B974:1,accepted,,,B974:1:8,"Leptophyes Fieber, 1853",,,,Orthoptera,Tettigoniidae,Phaneropterinae,Leptophyes,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae | Leptophyes,"punctatissima (Bosc d’Antic, 1792)",3TT7Q,1688020,3TT7Q,1688020
B974:1:11,"Barbitistes Charpentier, 1825","Charpentier, 1825",,,,,genus,,B974:1,accepted,,,B974:1:4,Phaneropterinae,,,,Orthoptera,Tettigoniidae,Phaneropterinae,Barbitistes,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae,"Barbitistes Charpentier, 1825",8NN3R,1695043,8NN3R,1695043
B974:1:12,"Barbitistes serricauda (Fabricius, 1798)","(Fabricius, 1798)",Barbitistes,,serricauda,,species,,B974:1,accepted,,,B974:1:11,"Barbitistes Charpentier, 1825",,,,Orthoptera,Tettigoniidae,Phaneropterinae,Barbitistes,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae | Barbitistes,"serricauda (Fabricius, 1798)",KMJT,1695052,KMJT,1695052
B974:1:13,"Isophya Brunner von Wattenwyl, 1878","Brunner von Wattenwyl, 1878",,,,,genus,,B974:1,accepted,,,B974:1:4,Phaneropterinae,,,,Orthoptera,Tettigoniidae,Phaneropterinae,Isophya,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae,"Isophya Brunner von Wattenwyl, 1878",8NSYX,1684259,8NSYX,1684259
B974:1:14,"Isophya kraussii Brunner von Wattenwyl, 1878","Brunner von Wattenwyl, 1878",Isophya,,kraussii,,species,,B974:1,accepted,,,B974:1:13,"Isophya Brunner von Wattenwyl, 1878",,,,Orthoptera,Tettigoniidae,Phaneropterinae,Isophya,,Orthoptera | Ensifera | Tettigoniidae | Phaneropterinae | Isophya,"kraussii Brunner von Wattenwyl, 1878",3QB6X,1684314,3QB6X,1684314
B974:1:15,Meconematinae,,,,,,subfamily,,B974:1,accepted,,,B974:1:3,Tettigoniidae,,,,Orthoptera,Tettigoniidae,Meconematinae,,,Orthoptera | Ensifera | Tettigoniidae,Meconematinae,8NKXL,,8NKXL,
B974:1:16,"Meconema Serville, 1831","Serville, 1831",,,,,genus,,B974:1,accepted,,,B974:1:15,Meconematinae,,,,Orthoptera,Tettigoniidae,Meconematinae,Meconema,,Orthoptera | Ensifera | Tettigoniidae | Meconematinae,"Meconema Serville, 1831",8NRQT,1690427,8NRQT,1690427
B974:1:17,"Meconema meridionale A. Costa, 1860","A. Costa, 1860",Meconema,,meridionale,,species,,B974:1,accepted,,,B974:1:16,"Meconema Serville, 1831",,,,Orthoptera,Tettigoniidae,Meconematinae,Meconema,,Orthoptera | Ensifera | Tettigoniidae | Meconematinae | Meconema,"meridionale A. Costa, 1860",3YLJ2,1690429,3YLJ2,1690429
B974:1:18,"Meconema thalassinum (De Geer, 1773)","(De Geer, 1773)",Meconema,,thalassinum,,species,,B974:1,accepted,,,B974:1:16,"Meconema Serville, 1831",,,,Orthoptera,Tettigoniidae,Meconematinae,Meconema,,Orthoptera | Ensifera | Tettigoniidae | Meconematinae | Meconema,"thalassinum (De Geer, 1773)",CG23N,1690432,CG23N,1690432
B974:1:19,Conocephalinae,,,,,,subfamily,,B974:1,accepted,,,B974:1:3,Tettigoniidae,,,,Orthoptera,Tettigoniidae,Conocephalinae,,,Orthoptera | Ensifera | Tettigoniidae,Conocephalinae,8NKTJ,,8NKTJ,
B974:1:20,"Conocephalus Thunberg, 1815","Thunberg, 1815",,,,,genus,,B974:1,accepted,,,B974:1:19,Conocephalinae,,,,Orthoptera,Tettigoniidae,Conocephalinae,Conocephalus,,Orthoptera | Ensifera | Tettigoniidae | Conocephalinae,"Conocephalus Thunberg, 1815",8NND3,1682933,8NND3,1682933
B974:1:21,"Conocephalus dorsalis (Latreille, 1804)","(Latreille, 1804)",Conocephalus,,dorsalis,,species,,B974:1,accepted,,,B974:1:20,"Conocephalus Thunberg, 1815",,,,Orthoptera,Tettigoniidae,Conocephalinae,Conocephalus,,Orthoptera | Ensifera | Tettigoniidae | Conocephalinae | Conocephalus,"dorsalis (Latreille, 1804)",XPYG,1683331,XPYG,1683331
B974:1:22,"Conocephalus fuscus (Fabricius, 1793)","(Fabricius, 1793)",Conocephalus,,fuscus,,species,,B974:1,accepted,,,B974:1:20,"Conocephalus Thunberg, 1815",,,,Orthoptera,Tettigoniidae,Conocephalinae,Conocephalus,,Orthoptera | Ensifera | Tettigoniidae | Conocephalinae | Conocephalus,"fuscus (Fabricius, 1793)",,1683067,,1683067
B974:1:23,"C. discolor Thunberg, 1815","Thunberg, 1815",C.,,discolor,,species,,B974:1,synonym,B974:1:22,"Conocephalus fuscus (Fabricius, 1793)",,,,,,Orthoptera,Tettigoniidae,Conocephalinae,Conocephalus,,Orthoptera | Ensifera | Tettigoniidae | Conocephalinae | Conocephalus,"C. discolor Thunberg, 1815",,,,
B974:1:24,"Ruspolia Schulthess, 1898","Schulthess, 1898",,,,,genus,,B974:1,accepted,,,B974:1:19,Conocephalinae,,,,Orthoptera,Tettigoniidae,Conocephalinae,Ruspolia,,Orthoptera | Ensifera | Tettigoniidae | Conocephalinae,"Ruspolia Schulthess, 1898",8NYSZ,1686351,8NYSZ,1686351
B974:1:25,"Ruspolia nitidula (Scopoli, 1786)","(Scopoli, 1786)",Ruspolia,,nitidula,,species,,B974:1,accepted,,,B974:1:24,"Ruspolia Schulthess, 1898",,,,Orthoptera,Tettigoniidae,Conocephalinae,Ruspolia,,Orthoptera | Ensifera | Tettigoniidae | Conocephalinae | Ruspolia,"nitidula (Scopoli, 1786)",4TRCH,5096614,4TRCH,5096614
B974:1:26,Tettigoniinae,,,,,,subfamily,,B974:1,accepted,,,B974:1:3,Tettigoniidae,,,,Orthoptera,Tettigoniidae,Tettigoniinae,,,Orthoptera | Ensifera | Tettigoniidae,Tettigoniinae,8NL45,,8NL45,
B974:1:27,"Tettigonia Linnaeus, 1758","Linnaeus, 1758",,,,,genus,,B974:1,accepted,,,B974:1:26,Tettigoniinae,,,,Orthoptera,Tettigoniidae,Tettigoniinae,Tettigonia,,Orthoptera | Ensifera | Tettigoniidae | Tettigoniinae,"Tettigonia Linnaeus, 1758",8NPCN,1692864,8NPCN,1692864
B974:1:28,"Tettigonia cantans (Fuessly, 1775)","(Fuessly, 1775)",Tettigonia,,cantans,,species,,B974:1,accepted,,,B974:1:27,"Tettigonia Linnaeus, 1758",,,,Orthoptera,Tettigoniidae,Tettigoniinae,Tettigonia,,Orthoptera | Ensifera | Tettigoniidae | Tettigoniinae | Tettigonia,"cantans (Fuessly, 1775)",55VHL,8347376,55VHL,8347376
B974:1:29,"Tettigonia viridissima (Linnaeus, 1758)","(Linnaeus, 1758)",Tettigonia,,viridissima,,species,,B974:1,accepted,,,B974:1:27,"Tettigonia Linnaeus, 1758",,,,Orthoptera,Tettigoniidae,Tettigoniinae,Tettigonia,,Orthoptera | Ensifera | Tettigoniidae | Tettigoniinae | Tettigonia,"viridissima (Linnaeus, 1758)",55WDR,1692898,55WDR,1692898
B974:1:30,"Decticus Serville, 1831","Serville, 1831",,,,,genus,,B974:1,accepted,,,B974:1:26,Tettigoniinae,,,,Orthoptera,Tettigoniidae,Tettigoniinae,Decticus,,Orthoptera | Ensifera | Tettigoniidae | Tettigoniinae,"Decticus Serville, 1831",8NQNF,1690683,8NQNF,1690683
