scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B11:1:1,"Actina Meigen, 1804","Meigen, 1804",,,,,genus,,B11:1,accepted,,,,,,,,,,,Actina,,,"Actina Meigen, 1804",BXY3R,1577507,BXY3R,1577507
B11:1:2,"Actina chalybea Meigen, 1804","Meigen, 1804",Actina,,chalybea,,species,,B11:1,accepted,,,B11:1:1,"Actina Meigen, 1804",,,,,,,Actina,,Actina,"chalybea Meigen, 1804",9SV2,1577532,9SV2,1577532
B11:1:3,"Beris Latreille, 1802","Latreille, 1802",,,,,genus,,B11:1,accepted,,,,,,,,,,,Beris,,,"Beris Latreille, 1802",BXYWP,1459648,BXYWP,1459648
B11:1:4,"Beris chalybata (Forster, 1771)","(Forster, 1771)",Beris,,chalybata,,species,,B11:1,accepted,,,B11:1:3,"Beris Latreille, 1802",,,,,,,Beris,,Beris,"chalybata (Forster, 1771)",5WJTF,1580608,5WJTF,1580608
B11:1:5,"Beris clavipes (Linnaeus, 1767)","(Linnaeus, 1767)",Beris,,clavipes,,species,,B11:1,accepted,,,B11:1:3,"Beris Latreille, 1802",,,,,,,Beris,,Beris,"clavipes (Linnaeus, 1767)",LL3F,1580585,LL3F,1580585
B11:1:6,"Beris fuscipes Meigen, 1820","Meigen, 1820",Beris,,fuscipes,,species,,B11:1,accepted,,,B11:1:3,"Beris Latreille, 1802",,,,,,,Beris,,Beris,"fuscipes Meigen, 1820",LL3W,1580564,LL3W,1580564
B11:1:7,"Beris morrisii Dale, 1841","Dale, 1841",Beris,,morrisii,,species,,B11:1,accepted,,,B11:1:3,"Beris Latreille, 1802",,,,,,,Beris,,Beris,"morrisii Dale, 1841",LL4N,1580605,LL4N,1580605
B11:1:8,"Beris hauseri Stuke, 2004","Stuke, 2004",Beris,,hauseri,,species,,B11:1,accepted,,,B11:1:3,"Beris Latreille, 1802",,,,,,,Beris,,Beris,"hauseri Stuke, 2004",LL45,1580618,LL45,1580618
B11:1:9,"Beris vallata (Forster, 1771)","(Forster, 1771)",Beris,,vallata,,species,,B11:1,accepted,,,B11:1:3,"Beris Latreille, 1802",,,,,,,Beris,,Beris,"vallata (Forster, 1771)",LL5H,1580578,LL5H,1580578
B11:1:10,"Chloromyia Duncan, 1837","Duncan, 1837",,,,,genus,,B11:1,accepted,,,,,,,,,,,Chloromyia,,,"Chloromyia Duncan, 1837",BY9HL,1576915,BY9HL,1576915
