scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2298:1:1,Volucella,,,,,,genus,,B2298:1,accepted,,,,,,,,,,,Volucella,,,Volucella,BYST4,1483491,BYST4,1483491
B2298:1:2,Volucella actica,,Volucella,,actica,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,actica,7G59T,1541780,7G59T,1541780
B2298:1:3,Volucella bombylans,,Volucella,,bombylans,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,bombylans,7FT9W,1541763,7FT9W,1541763
B2298:1:4,Volucella bombylans f. bombylans,,Volucella,,bombylans,bombylans,form,,B2298:1,accepted,,,B2298:1:3,Volucella bombylans,,,,,,,Volucella,,Volucella | Volucella bombylans,f. bombylans,,,,
B2298:1:5,Volucella bombylans f. haemorrhoidalis,,Volucella,,bombylans,haemorrhoidalis,form,,B2298:1,accepted,,,B2298:1:3,Volucella bombylans,,,,,,,Volucella,,Volucella | Volucella bombylans,f. haemorrhoidalis,,,,
B2298:1:6,Volucella bombylans f. plumata,,Volucella,,bombylans,plumata,form,,B2298:1,accepted,,,B2298:1:3,Volucella bombylans,,,,,,,Volucella,,Volucella | Volucella bombylans,f. plumata,,,,
B2298:1:7,Volucella elegans,,Volucella,,elegans,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,elegans,5BPF6,1541762,5BPF6,1541762
B2298:1:8,Volucella evecta,,Volucella,,evecta,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,evecta,7G59Y,1541788,7G59Y,1541788
B2298:1:9,Volucella facialis,,Volucella,,facialis,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,facialis,5BPFB,1541778,5BPFB,1541778
B2298:1:10,Volucella inanis,,Volucella,,inanis,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,inanis,5BPFW,1541740,5BPFW,1541740
B2298:1:11,Volucella inflata,,Volucella,,inflata,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,inflata,5BPG2,1541819,5BPG2,1541819
B2298:1:12,Volucella liquida,,Volucella,,liquida,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,liquida,5BPGB,1541827,5BPGB,1541827
B2298:1:13,Volucella pellucens,,Volucella,,pellucens,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,pellucens,5BPH6,1541799,5BPH6,1541799
B2298:1:14,Volucella pellucens subsp. pelluscens,,Volucella,,pellucens,pelluscens,subspecies,,B2298:1,accepted,,,B2298:1:13,Volucella pellucens,,,,,,,Volucella,,Volucella | Volucella pellucens,ssp. pelluscens,,11128869,,11128869
B2298:1:15,Volucella zonaria,,Volucella,,zonaria,,species,,B2298:1,accepted,,,B2298:1:1,Volucella,,,,,,,Volucella,,Volucella,zonaria,5BPK3,1541832,5BPK3,1541832
B2298:1:16,Volucella zonaria subsp. zonaria,,Volucella,,zonaria,zonaria,subspecies,,B2298:1,accepted,,,B2298:1:15,Volucella zonaria,,,,,,,Volucella,,Volucella | Volucella zonaria,ssp. zonaria,,,,
B2298:1:17,Volucella zonaria subsp. beckeri,,Volucella,,zonaria,beckeri,subspecies,,B2298:1,accepted,,,B2298:1:15,Volucella zonaria,,,,,,,Volucella,,Volucella | Volucella zonaria,ssp. beckeri,,,,
