scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B976:1:1,Platypezidae,,,,,,family,,B976:1,accepted,,,,,,,,,Platypezidae,,,,,Platypezidae,6262W,5584,6262W,5584
B976:1:2,Microsaniinae,,,,,,subfamily,,B976:1,accepted,,,B976:1:1,Platypezidae,,,,,Platypezidae,Microsaniinae,,,Platypezidae,Microsaniinae,89NZR,,89NZR,
B976:1:3,"Microsania Zetterstedt, 1837","Zetterstedt, 1837",,,,,genus,,B976:1,accepted,,,B976:1:2,Microsaniinae,,,,,Platypezidae,Microsaniinae,Microsania,,Platypezidae | Microsaniinae,"Microsania Zetterstedt, 1837",BY2ZJ,1445073,BY2ZJ,1445073
B976:1:4,"Microsania capnophila Shatalkin, 1985","Shatalkin, 1985",Microsania,,capnophila,,species,,B976:1,accepted,,,B976:1:3,"Microsania Zetterstedt, 1837",,,,,Platypezidae,Microsaniinae,Microsania,,Platypezidae | Microsaniinae | Microsania,"capnophila Shatalkin, 1985",435LJ,1445081,435LJ,1445081
B976:1:5,"Microsania collarti Chandler, 2001","Chandler, 2001",Microsania,,collarti,,species,,B976:1,accepted,,,B976:1:3,"Microsania Zetterstedt, 1837",,,,,Platypezidae,Microsaniinae,Microsania,,Platypezidae | Microsaniinae | Microsania,"collarti Chandler, 2001",435LL,1445096,435LL,1445096
B976:1:6,"Microsania pallipes (Meigen, 1830)","(Meigen, 1830)",Microsania,,pallipes,,species,,B976:1,accepted,,,B976:1:3,"Microsania Zetterstedt, 1837",,,,,Platypezidae,Microsaniinae,Microsania,,Platypezidae | Microsaniinae | Microsania,"pallipes (Meigen, 1830)",435LW,1445074,435LW,1445074
B976:1:7,"Microsania pectipennis (Meigen, 1830)","(Meigen, 1830)",Microsania,,pectipennis,,species,,B976:1,accepted,,,B976:1:3,"Microsania Zetterstedt, 1837",,,,,Platypezidae,Microsaniinae,Microsania,,Platypezidae | Microsaniinae | Microsania,"pectipennis (Meigen, 1830)",435LX,1445084,435LX,1445084
B976:1:8,"Microsania straeleni Collart, 1954","Collart, 1954",Microsania,,straeleni,,species,,B976:1,accepted,,,B976:1:3,"Microsania Zetterstedt, 1837",,,,,Platypezidae,Microsaniinae,Microsania,,Platypezidae | Microsaniinae | Microsania,"straeleni Collart, 1954",435LY,1445082,435LY,1445082
B976:1:9,"Microsania vrydaghi Collart, 1954","Collart, 1954",Microsania,,vrydaghi,,species,,B976:1,accepted,,,B976:1:3,"Microsania Zetterstedt, 1837",,,,,Platypezidae,Microsaniinae,Microsania,,Platypezidae | Microsaniinae | Microsania,"vrydaghi Collart, 1954",435M3,1445083,435M3,1445083
B976:1:10,Callomyiinae,,,,,,subfamily,,B976:1,accepted,,,B976:1:1,Platypezidae,,,,,Platypezidae,Callomyiinae,,,Platypezidae,Callomyiinae,89NWN,,89NWN,
