scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1706:1:1,Chrysotoxum,,,,,,genus,,B1706:1,accepted,,,,,,,,,,,Chrysotoxum,,,Chrysotoxum,BY9LZ,1535870,BY9LZ,1535870
B1706:1:2,"Chrysotoxum intermedium (Meigen, 1822)","(Meigen, 1822)",Chrysotoxum,,intermedium,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"intermedium (Meigen, 1822)",CCZJV,1536030,CCZJV,1536030
B1706:1:3,"Chrysotoxum fasciolatum (De Geer, 1776)","(De Geer, 1776)",Chrysotoxum,,fasciolatum,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"fasciolatum (De Geer, 1776)",V2HK,1535954,V2HK,1535954
B1706:1:4,"Chrysotoxum arcuatum (Linnaeus, 1758)","(Linnaeus, 1758)",Chrysotoxum,,arcuatum,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"arcuatum (Linnaeus, 1758)",V2GC,1535878,V2GC,1535878
B1706:1:5,"Chrysotoxum cautum (Harris, 1776)","(Harris, 1776)",Chrysotoxum,,cautum,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"cautum (Harris, 1776)",5YTCL,1535990,5YTCL,1535990
B1706:1:6,"Chrysotoxum bicinctum (Linnaeus, 1758)","(Linnaeus, 1758)",Chrysotoxum,,bicinctum,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"bicinctum (Linnaeus, 1758)",8V5JF,1536009,8V5JF,1536009
B1706:1:7,"Chrysotoxum vernale Loew, 1841","Loew, 1841",Chrysotoxum,,vernale,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"vernale Loew, 1841",V2LR,1536015,V2LR,1536015
B1706:1:8,"Chrysotoxum festivum (Linnaeus, 1758)","(Linnaeus, 1758)",Chrysotoxum,,festivum,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"festivum (Linnaeus, 1758)",9HHRZ,4516839,9HHRZ,4516839
B1706:1:9,"Chrysotoxum verralli Collin, 1940","Collin, 1940",Chrysotoxum,,verralli,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"verralli Collin, 1940",V2LT,1535909,V2LT,1535909
B1706:1:10,"Chrysotoxum octomaculatum Curtis, 1837","Curtis, 1837",Chrysotoxum,,octomaculatum,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"octomaculatum Curtis, 1837",V2KB,1535899,V2KB,1535899
B1706:1:11,"Chrysotoxum elegans Loew, 1841","Loew, 1841",Chrysotoxum,,elegans,,species,,B1706:1,accepted,,,B1706:1:1,Chrysotoxum,,,,,,,Chrysotoxum,,Chrysotoxum,"elegans Loew, 1841",V2HG,1535931,V2HG,1535931
